xRGB,yRGB,R,G,B
2,14,247,84,53
19,10,129,31,217
0,3,2,86,3
7,19,243,195,19
19,19,42,217,223
11,12,209,71,221
8,5,81,186,64
14,16,199,142,252
19,10,111,3,227
19,3,77,17,160
19,9,27,19,220
10,10,107,130,182
19,16,46,70,253
12,1,6,248,119
1,9,88,16,102
2,16,162,116,17
7,11,143,82,85
8,19,158,149,98
1,2,40,2,44
13,5,28,225,157
12,18,231,115,175
19,10,2,11,205
4,0,16,53,20
13,6,20,142,196
12,13,149,239,158
2,17,84,226,19
7,18,151,227,40
0,10,145,90,9
19,0,41,202,58
11,19,228,185,50
6,7,68,47,111
12,5,39,59,171
19,3,34,161,71
18,12,86,152,170
10,13,200,223,92
19,17,86,108,201
3,13,208,124,72
0,2,75,1,25
19,0,62,173,18
12,19,249,195,39
17,11,61,163,235
14,4,2,124,18
1,9,130,92,5
0,19,148,169,9
12,11,153,217,254
19,17,109,50,223
7,3,46,68,58
8,19,231,228,50
19,9,42,210,99
4,13,241,54,54
12,6,38,82,154
0,19,111,191,36
15,18,165,125,128
14,15,170,138,202
7,14,188,17,185
3,0,33,40,54
10,9,144,53,171
0,1,31,29,17
4,7,108,5,117
0,11,130,1,10
15,15,169,204,247
5,16,206,42,60
13,8,140,86,149
19,4,99,217,47
12,17,228,17,252
17,2,75,210,73
2,19,232,122,108
19,16,201,117,208
15,10,112,114,224
0,19,249,208,75
6,6,126,6,120
7,18,204,171,130
10,0,22,82,143
15,19,195,99,227
17,0,80,119,38
19,7,93,227,150
19,4,24,230,113
13,11,129,156,254
9,2,12,50,201
19,8,126,246,186
16,1,12,149,124
19,16,234,127,250
0,19,209,233,93
9,19,207,109,180
2,12,241,97,50
19,11,243,184,199
8,8,63,71,185
0,19,141,234,91
0,5,128,33,26
4,13,150,115,98
12,19,191,8,211
11,11,81,66,228
2,12,186,120,88
9,14,99,61,203
11,7,43,16,249
18,8,116,126,209
17,13,129,123,250
19,17,166,221,226
0,19,85,235,12
2,12,242,165,152
9,14,91,65,198
1,19,224,231,27
15,19,154,184,171
16,0,32,120,52
2,12,236,228,132
18,6,7,192,160
19,0,33,236,81
15,12,95,149,169
8,17,216,2,206
1,16,250,98,160
16,5,108,235,130
11,1,102,152,59
19,0,53,235,122
9,15,184,9,169
15,12,115,76,173
6,15,201,18,132
3,4,112,47,59
6,6,78,51,97
15,12,22,27,241
6,13,134,33,135
12,0,55,183,85
14,19,192,91,244
18,3,60,184,134
5,0,88,128,84
12,8,20,73,202
18,5,3,209,246
18,12,13,109,245
3,13,147,39,172
19,19,228,130,184
19,12,85,151,198
0,19,196,73,173
13,0,30,222,117
10,12,65,1,204
7,0,37,205,15
3,6,129,77,122
0,12,187,53,117
7,0,5,130,0
17,19,240,204,218
9,19,241,62,253
19,5,84,232,197
13,7,95,146,142
18,12,50,133,225
7,13,142,37,202
0,0,60,140,39
13,13,77,48,185
1,19,222,138,156
0,14,193,129,82
12,8,62,60,154
9,19,217,13,177
13,0,32,172,93
0,14,180,187,17
5,5,3,1,18
2,11,74,104,14
5,18,154,118,74
0,18,228,239,31
18,19,157,196,183
14,12,3,5,183
17,19,235,171,189
7,18,197,141,101
13,19,166,189,153
19,13,152,117,227
18,18,151,164,224
19,4,95,213,173
19,6,10,218,217
5,11,212,15,6
11,14,185,63,112
1,18,245,185,77
19,4,69,251,249
17,17,217,137,201
11,19,186,157,156
14,10,143,109,99
4,12,237,84,63
9,16,224,81,156
10,7,161,11,128
0,0,116,153,15
19,10,82,137,132
13,0,7,216,116
3,6,166,79,34
19,3,54,217,224
13,7,43,9,237
19,5,75,93,239
10,0,4,254,15
16,0,54,230,102
16,9,1,86,221
5,3,120,246,36
16,19,176,196,155
4,11,222,44,34
10,16,211,134,190
0,19,238,237,46
6,19,224,198,122
13,10,108,42,207
6,11,204,59,132
15,12,110,55,188
0,6,72,34,32
17,19,145,200,141
1,4,56,72,19
18,7,106,59,222
2,19,235,225,115
12,16,143,142,136
8,5,166,112,65
19,19,166,251,151
3,0,44,88,95
19,0,87,190,144
5,13,216,141,111
19,0,43,242,230
19,16,137,243,172
13,2,78,225,178
15,10,214,109,251
0,18,198,251,16
3,0,28,62,143
19,4,44,177,177
12,4,145,137,222
5,17,212,218,52
13,19,164,227,165
0,11,183,37,106
5,6,87,113,122
18,14,242,170,199
0,14,206,58,26
12,6,146,144,253
8,11,151,134,181
0,8,131,31,73
11,12,174,86,189
0,15,254,24,65
11,12,205,16,214
0,1,13,9,90
7,1,105,100,131
18,1,89,158,194
19,4,2,182,206
6,4,47,102,166
0,8,104,107,42
9,9,78,52,235
0,7,43,159,12
6,16,176,62,146
0,11,143,237,0
0,19,254,88,119
10,10,86,17,239
12,1,79,146,137
0,0,41,47,108
16,7,28,61,232
0,13,248,208,68
9,4,90,137,194
17,13,120,64,232
11,17,181,28,185
0,5,146,38,26
15,0,62,161,56
8,2,109,201,182
11,3,36,222,177
18,0,91,236,68
18,6,42,130,35
5,13,203,162,100
13,10,2,74,143
8,6,35,134,174
0,9,226,107,47
4,19,243,115,107
14,0,119,219,89
19,5,11,135,13
19,19,182,113,220
11,17,219,20,180
0,16,243,248,186
19,19,124,197,248
12,6,82,163,101
17,0,67,149,26
5,16,219,200,201
5,4,18,107,251
12,5,145,225,103
17,11,64,68,73
1,10,252,224,19
1,1,6,87,161
19,4,22,130,33
19,19,76,227,218
16,12,22,40,112
6,11,242,179,77
5,4,32,6,215
11,10,173,152,18
11,0,114,176,142
7,3,114,115,169
13,19,166,213,245
12,12,248,20,6
7,17,179,204,157
16,4,72,193,99
2,8,130,3,183
11,3,48,178,157
16,8,141,244,14
12,13,182,226,52
19,15,43,51,17
17,18,47,40,119
19,1,25,218,59
13,1,32,223,140
19,11,87,18,6
4,1,113,85,203
16,5,30,152,75
6,7,98,77,171
1,2,133,63,211
8,19,178,207,239
1,15,192,169,106
0,11,252,35,125
11,19,138,209,212
13,11,106,94,57
1,18,204,218,44
11,0,79,216,108
0,0,43,15,216
6,13,218,118,143
5,0,0,57,187
1,6,178,10,238
12,0,108,248,123
14,18,140,148,250
7,3,152,183,164
13,12,137,138,154
19,8,120,107,8
0,12,251,45,170
19,0,27,214,21
3,19,215,222,127
5,0,42,165,164
19,13,19,27,61
16,19,70,105,159
7,10,154,98,125
0,5,164,52,251
1,12,221,50,111
18,13,94,6,142
13,5,164,168,77
15,19,24,69,177
0,6,249,39,214
19,8,76,107,104
9,15,148,101,164
0,17,210,98,11
10,5,233,170,112
16,12,80,15,119
6,5,249,169,156
5,0,92,196,170
19,16,81,16,159
6,7,248,197,191
9,13,185,152,214
3,17,169,105,24
4,0,84,166,171
16,10,94,9,116
19,3,33,86,21
6,5,132,211,242
1,11,242,115,63
12,0,197,226,42
13,3,191,185,30
12,8,141,179,78
7,0,176,250,84
15,19,16,67,173
19,9,72,71,65
0,11,237,21,72
6,14,249,154,47
13,12,134,129,90
19,6,35,6,20
5,5,242,244,211
0,0,106,218,134
19,10,58,24,51
15,0,173,239,0
0,10,213,54,134
0,11,156,2,91
11,19,65,61,241
1,3,123,196,202
13,13,23,151,145
5,8,174,143,153
12,17,16,153,202
6,8,187,141,143
19,16,114,61,84
0,5,163,122,179
7,1,142,247,206
13,3,93,248,86
19,10,69,66,41
0,16,243,8,180
6,17,163,30,238
13,12,0,132,93
0,12,199,40,72
5,17,186,18,250
19,0,170,137,16
16,18,102,104,115
6,2,157,227,187
12,5,80,213,109
0,17,253,5,209
19,6,139,83,57
19,6,153,69,12
6,14,171,26,222
17,0,177,126,20
6,3,76,241,176
11,0,109,205,138
8,10,115,93,241
11,4,7,223,105
5,3,55,230,165
16,7,0,135,30
1,19,230,5,227
14,14,68,127,89
0,0,253,251,187
19,1,190,86,7
0,10,192,0,88
13,1,121,226,37
5,4,145,200,201
11,8,18,224,95
7,13,75,134,241
12,1,94,243,20
8,14,10,65,236
13,19,109,149,119
0,3,163,218,167
14,13,40,133,117
6,5,102,180,137
19,18,105,112,81
19,0,209,172,25
0,8,196,158,188
0,9,244,160,168
10,10,73,139,140
1,16,119,10,146
19,8,42,133,20
6,0,72,241,155
4,8,163,146,230
6,2,127,235,224
7,15,3,16,101
11,9,88,140,173
0,14,155,78,117
4,9,134,112,161
8,15,27,21,26
0,4,183,178,162
12,8,25,170,183
0,15,176,66,51
3,9,167,146,168
12,2,34,228,152
12,9,14,137,212
5,2,159,194,246
17,19,104,158,71
5,15,141,124,95
0,7,203,161,157
18,0,86,240,39
0,3,253,218,170
6,10,134,62,170
9,15,85,26,116
18,11,6,128,117
12,19,60,58,22
4,8,220,43,221
6,1,185,216,173
12,9,3,61,209
19,19,139,178,65
12,1,153,222,131
19,11,5,138,136
13,17,71,126,41
6,17,125,69,26
0,2,248,190,63
17,12,11,118,79
2,12,188,68,125
6,8,169,62,235
11,13,23,33,51
4,2,207,133,175
4,14,134,79,168
0,8,204,72,177
12,6,130,115,221
0,0,252,209,12
18,4,48,227,157
6,2,197,198,109
19,19,141,216,50
10,11,88,66,169
19,11,45,139,103
11,16,59,27,124
18,18,111,202,22
17,4,5,252,231
7,8,100,102,154
3,1,179,234,81
13,12,68,52,131
0,7,245,119,179
9,0,217,189,88
19,15,5,224,38
6,0,212,173,10
2,5,254,34,34
7,0,217,216,19
13,17,64,147,59
9,19,114,75,21
4,13,93,38,203
19,19,66,195,20
8,17,89,52,131
9,10,25,15,174
14,4,145,237,200
11,3,250,201,198
1,14,137,0,206
5,0,205,204,33
18,4,121,230,233
19,19,135,212,11
19,19,148,204,13
17,13,92,195,11
18,4,123,246,241
6,7,192,106,221
12,19,41,46,37
14,12,106,154,45
19,0,64,207,234
9,13,0,117,187
12,1,235,241,200
12,19,52,1,25
3,15,69,35,190
7,0,233,226,145
18,7,87,246,136
15,13,36,166,104
10,6,244,163,233
2,14,55,3,240
16,3,123,206,151
19,19,129,223,55
19,9,50,223,123
1,3,216,156,114
0,7,187,48,65
5,11,106,62,126
11,8,189,158,220
0,0,217,150,19
0,13,138,34,170
11,18,68,87,70
6,14,103,62,116
11,19,51,53,87
0,11,170,13,183
12,10,161,150,248
12,19,17,31,65
7,14,94,103,168
2,5,201,31,47
19,19,170,184,26
7,4,226,73,115
1,19,26,9,225
13,1,165,193,164
19,7,36,248,181
12,9,196,144,247
7,0,250,236,95
12,19,21,17,110
12,4,227,253,211
6,7,222,66,165
2,19,8,4,186
15,16,13,81,58
18,7,45,181,241
8,14,65,72,148
4,0,155,215,76
0,10,213,34,73
7,6,240,102,135
19,14,44,149,65
3,18,5,44,166
1,2,233,196,79
6,19,14,28,153
6,7,232,1,235
19,0,125,175,126
19,14,82,237,46
14,19,39,55,37
13,3,168,218,203
18,14,25,162,58
0,9,237,35,140
19,7,29,214,179
11,14,86,40,67
17,13,13,102,92
8,8,185,62,254
13,8,133,80,214
19,11,24,177,106
16,19,25,96,26
7,5,197,75,233
10,0,174,145,227
17,0,208,196,154
6,14,127,25,176
0,17,14,39,180
0,0,150,189,24
14,8,43,161,240
7,0,177,108,187
8,10,96,48,230
19,12,22,193,81
0,10,222,5,104
16,0,217,187,152
15,7,59,162,217
5,14,68,25,233
17,18,10,148,50
18,13,5,190,33
0,4,186,107,39
2,0,118,116,70
17,1,145,242,161
11,16,90,94,111
17,14,75,183,48
0,10,133,2,21
13,19,18,104,115
10,1,192,144,161
19,7,39,223,118
5,19,60,4,192
19,0,245,241,59
0,3,136,102,7
19,3,184,232,18
9,7,129,132,236
6,0,182,124,128
3,9,158,49,157
4,15,105,48,223
0,2,164,125,46
14,7,69,172,235
12,13,19,137,172
19,11,15,243,98
0,3,96,111,27
0,9,99,31,24
13,0,253,208,206
19,3,108,251,41
6,11,66,69,79
0,19,25,36,228
10,6,50,172,240
7,18,122,73,216
17,18,69,124,89
19,16,14,139,12
0,12,151,25,102
0,12,145,21,93
7,19,158,14,211
9,12,77,99,208
4,3,129,94,43
13,5,84,193,215
0,19,61,51,219
7,0,197,144,125
19,14,53,162,12
7,19,195,38,186
7,0,217,110,115
0,7,150,31,28
13,0,203,164,129
7,19,245,39,153
19,1,216,244,44
19,3,174,195,18
0,17,23,40,159
13,17,13,136,93
0,8,184,8,13
7,19,246,38,169
2,14,42,15,168
15,7,148,238,138
3,8,41,4,47
13,18,167,93,112
13,0,250,202,60
19,2,197,223,33
11,11,80,177,180
6,6,51,72,43
4,0,217,130,145
14,0,206,162,35
17,10,45,253,145
19,4,241,230,38
14,6,200,218,86
0,10,62,1,68
12,0,181,188,26
0,3,198,9,51
11,12,51,185,180
11,6,105,195,116
16,10,138,243,221
19,2,244,219,38
0,19,0,19,170
7,19,240,106,230
9,12,3,180,234
3,15,123,50,148
9,17,105,171,246
18,16,86,195,141
6,9,19,168,198
0,7,44,2,0
3,16,132,97,190
13,5,126,232,163
14,0,147,242,86
19,9,210,238,197
6,8,26,149,89
9,14,54,118,249
19,3,230,199,135
7,1,136,153,9
19,6,232,161,176
11,6,57,216,81
3,13,68,132,185
9,15,40,79,237
0,0,224,77,89
13,0,167,246,7
0,10,25,85,129
0,16,74,74,165
15,11,167,249,226
0,6,14,0,2
13,19,79,128,202
19,6,223,136,197
5,1,197,94,39
8,15,40,67,231
19,6,253,26,242
8,0,247,143,28
5,9,27,122,48
12,6,176,212,104
2,0,223,126,51
8,8,114,185,97
8,1,225,143,47
0,5,110,48,27
18,3,198,15,177
4,0,251,104,81
3,11,22,176,58
0,6,32,83,24
12,6,156,226,84
8,15,20,34,239
7,7,120,209,48
0,17,62,57,102
17,9,218,154,133
11,3,152,221,58
19,0,246,45,180
0,2,96,77,37
8,6,149,234,4
19,16,23,217,180
5,13,24,94,193
15,12,125,215,144
0,9,4,185,7
5,1,160,142,56
1,19,112,39,103
4,8,24,252,76
7,19,63,17,145
0,3,85,139,36
19,8,140,131,146
7,13,50,101,160
1,14,53,79,111
14,4,219,207,97
13,18,16,80,222
5,18,16,56,128
0,2,61,75,24
0,14,157,22,98
7,12,13,111,157
3,17,113,43,130
6,5,33,239,110
10,7,49,203,109
19,1,241,51,82
17,7,199,202,142
19,17,25,145,189
4,5,20,244,88
5,11,8,191,95
9,0,106,171,35
11,8,88,244,140
10,1,92,167,91
15,3,149,168,136
18,0,174,129,115
11,19,21,30,190
17,6,170,149,140
19,15,73,192,252
0,0,123,17,9
1,16,174,4,206
6,6,5,251,179
0,19,207,2,119
19,8,233,205,180
1,10,93,87,101
6,1,52,200,97
0,16,176,20,77
19,8,241,205,185
6,13,94,52,124
0,0,7,80,33
12,13,103,84,183
16,12,145,124,196
0,4,44,95,49
13,7,183,98,163
13,7,252,24,243
14,18,82,120,197
14,3,240,25,164
2,9,36,69,79
9,11,179,53,223
7,5,51,218,176
9,0,159,243,79
15,0,165,119,88
19,9,231,199,193
0,10,46,51,56
16,9,242,163,209
0,17,208,6,60
9,3,198,230,130
3,0,87,168,45
16,0,143,91,109
11,12,223,104,226
10,1,192,168,123
4,5,68,250,72
11,5,171,242,144
19,0,160,103,62
4,12,64,84,100
19,18,84,240,216
14,6,220,249,125
7,18,80,62,146
17,1,189,161,81
3,6,33,174,143
3,13,54,73,101
12,19,84,91,201
14,13,208,119,239
17,0,145,165,81
19,2,149,117,45
10,13,188,49,200
1,19,176,38,109
19,16,134,198,206
0,0,34,123,32
12,19,54,92,253
19,2,210,76,1
1,19,152,1,119
9,1,148,207,146
19,19,79,235,251
9,9,194,71,143
7,1,137,253,129
12,5,179,160,163
4,5,79,201,138
19,8,245,106,65
3,12,37,60,144
1,12,5,37,99
1,18,65,2,143
13,13,210,34,235
19,19,61,238,220
13,6,223,192,206
7,19,145,67,125
19,2,230,14,64
13,18,72,14,249
8,0,132,229,69
14,0,191,141,2
0,2,15,191,107
19,1,125,42,29
9,6,199,234,191
8,0,217,242,14
9,12,179,113,238
0,0,13,186,61
19,15,57,189,242
19,1,88,47,16
3,3,59,211,92
18,9,246,159,156
5,0,57,198,43
10,6,183,249,250
16,5,203,137,76
19,15,105,190,235
8,0,98,211,63
16,3,191,115,52
14,19,6,42,204
3,12,60,80,140
12,12,233,90,231
7,18,90,42,190
6,11,116,89,174
18,15,64,126,202
0,0,34,158,47
9,5,178,228,139
12,0,181,236,23
12,10,185,200,254
13,19,2,36,248
19,8,231,143,120
8,5,185,246,136
3,2,115,197,77
19,13,160,136,130
14,9,252,196,210
0,6,43,190,57
8,11,168,198,189
17,18,93,103,176
0,6,8,203,24
14,3,200,176,134
12,0,201,221,51
0,11,25,112,17
7,19,51,36,182
11,15,131,46,254
6,6,145,187,132
0,17,65,42,132
9,11,119,150,198
6,19,34,7,229
15,15,133,51,210
0,6,43,154,2
0,19,110,47,109
19,0,205,73,105
0,19,163,3,96
3,12,28,126,112
8,12,47,162,183
0,13,21,68,134
9,11,39,243,202
6,5,127,135,136
0,8,7,104,99
2,2,107,110,72
11,17,93,114,234
8,0,84,215,89
3,14,5,72,200
0,6,63,57,3
5,3,60,127,72
14,4,187,176,68
18,9,230,185,226
19,1,194,95,14
16,6,201,147,116
0,7,65,89,16
13,17,131,125,233
18,2,167,113,93
4,18,51,58,172
19,0,189,64,96
12,1,190,206,57
19,12,170,241,233
19,18,248,15,223
17,12,219,231,229
12,1,211,252,10
6,0,10,215,45
11,3,128,251,65
10,19,118,94,203
9,10,52,182,150
4,9,21,135,86
14,13,125,246,205
17,6,223,162,97
16,19,205,94,247
19,3,241,122,118
5,0,9,252,58
19,18,242,55,217
19,18,195,14,170
8,14,81,166,152
13,12,74,206,226
19,13,232,93,217
16,6,201,131,115
0,5,44,125,19
0,1,67,156,20
0,19,70,8,81
14,17,102,129,226
0,19,138,35,43
9,2,50,246,92
0,19,161,27,91
19,11,243,155,163
12,11,122,221,248
19,16,236,83,214
14,5,130,127,118
13,0,156,248,62
9,8,108,172,170
14,19,135,49,246
0,11,14,40,59
4,14,19,73,150
13,19,90,14,219
18,0,224,216,64
19,5,197,156,79
10,14,39,108,248
0,9,21,35,39
19,15,211,52,145
19,10,246,89,123
13,3,164,200,30
0,2,112,141,3
18,6,219,118,15
5,6,9,120,68
4,0,101,190,17
16,17,165,38,156
5,14,9,77,212
11,19,110,11,208
0,19,157,16,103
14,11,178,231,236
19,7,208,111,45
8,12,39,124,212
14,11,167,228,232
19,0,225,156,74
10,15,119,173,240
19,15,247,109,183
19,8,233,182,127
2,14,69,50,132
13,17,135,121,240
9,9,31,247,234
3,10,19,29,186
0,19,196,30,80
14,14,151,135,235
14,11,141,150,217
19,8,226,190,164
6,4,33,200,114
0,19,188,49,72
12,6,110,226,194
17,13,217,157,224
8,14,42,185,238
18,19,177,97,183
2,14,132,28,153
12,3,136,242,154
0,5,1,66,13
18,0,178,178,20
6,9,7,195,180
1,10,74,124,106
1,7,74,145,75
0,13,42,63,127
0,19,180,49,92
6,15,122,45,243
16,19,154,81,196
1,13,97,28,183
17,3,157,156,77
19,0,164,138,10
19,9,240,195,156
7,2,60,251,131
0,18,128,74,142
1,19,208,31,146
0,1,38,50,11
9,9,19,203,189
17,9,244,251,187
0,2,121,9,26
15,4,236,217,35
11,8,116,227,122
14,3,207,243,26
5,2,59,58,47
5,0,75,85,17
0,14,160,26,119
5,8,13,235,97
6,15,65,1,193
19,0,178,116,34
9,3,96,86,48
15,14,191,193,215
19,19,183,40,212
13,7,133,209,49
19,18,233,61,225
8,10,38,120,127
0,12,157,34,156
12,13,74,223,158
18,14,245,97,247
1,11,148,73,167
14,10,160,171,197
18,6,188,197,97
13,5,161,197,101
11,15,84,231,159
16,13,125,202,211
9,19,2,165,224
5,14,113,53,146
0,3,77,36,65
6,19,8,31,211
8,9,53,245,45
9,4,89,222,48
8,10,53,222,57
0,7,63,11,118
19,0,218,98,93
14,9,145,206,170
13,0,133,199,60
2,19,54,23,213
9,19,13,72,251
3,14,72,36,175
15,19,117,116,189
6,4,87,200,8
14,3,166,238,58
6,11,39,88,109
13,14,89,168,176
19,7,202,234,151
0,9,129,73,118
11,14,34,202,167
8,17,38,153,205
18,18,141,127,165
9,7,75,146,80
19,9,198,242,183
0,19,155,18,227
8,1,100,247,12
8,6,66,231,75
9,17,39,180,244
0,14,249,12,165
19,1,247,199,36
1,12,249,92,140
13,8,91,218,102
5,12,207,51,126
14,18,72,160,214
19,6,226,211,140
1,2,52,107,68
19,19,108,135,192
19,13,190,224,237
0,7,135,41,33
14,3,182,245,75
4,4,100,87,49
19,6,225,237,120
4,19,4,58,251
5,16,9,22,131
0,13,237,74,200
9,7,19,231,83
9,12,59,156,114
15,11,172,189,182
2,8,189,34,78
6,17,43,38,127
9,4,48,213,67
14,5,88,252,83
19,0,183,167,24
2,13,147,7,159
8,12,5,79,80
14,14,156,150,163
19,17,150,250,209
11,19,77,120,216
16,19,71,185,242
19,8,247,222,176
1,19,11,31,203
1,7,217,81,13
19,12,219,228,210
19,13,215,244,225
1,13,153,20,198
15,4,185,223,112
0,13,194,37,221
2,8,182,21,166
14,11,200,177,225
1,0,78,47,1
19,0,245,172,60
0,6,248,67,67
1,0,117,17,37
6,4,108,109,123
6,10,120,44,155
13,14,187,112,245
7,14,89,7,103
9,19,85,53,158
8,0,96,137,48
0,2,139,82,24
0,8,253,97,68
4,4,186,101,29
16,19,57,159,236
0,19,53,10,200
8,10,87,21,129
0,0,127,68,46
14,2,176,173,77
12,5,142,218,89
8,0,90,123,46
6,16,62,68,97
16,9,144,221,182
12,4,98,187,87
0,7,254,133,8
1,13,215,90,176
16,9,119,226,192
0,0,112,15,30
8,9,89,119,125
14,15,116,145,252
19,4,194,249,92
2,19,31,17,125
4,5,192,103,20
6,16,45,4,50
13,14,162,122,240
12,8,88,150,149
19,19,57,189,214
13,14,206,142,223
19,19,26,221,215
9,3,120,154,17
1,13,182,17,219
17,0,198,181,109
16,16,96,224,219
2,7,208,104,19
7,10,118,110,139
19,11,165,219,193
2,11,170,122,132
17,16,133,245,227
0,8,212,28,92
8,16,105,99,210
3,18,120,61,155
13,11,232,108,210
10,13,193,83,208
2,3,236,52,8
10,19,23,27,223
10,6,70,101,79
14,5,13,205,105
5,15,133,74,199
0,13,173,47,184
19,19,40,236,238
0,19,55,47,154
11,1,36,201,18
16,7,55,169,145
16,13,242,175,183
2,8,250,44,113
17,1,126,196,119
10,14,125,43,217
16,13,245,136,198
19,2,182,205,70
8,9,123,70,159
12,4,27,217,108
17,2,102,253,45
11,15,203,65,223
7,6,97,126,141
2,14,122,22,167
19,9,246,249,129
13,6,22,203,119
5,9,106,87,133
7,0,69,139,5
19,12,217,252,193
0,3,226,126,58
19,6,215,234,117
19,2,235,235,10
9,6,117,154,109
13,1,25,244,81
16,17,205,121,195
13,3,21,222,108
6,0,109,167,4
0,8,206,70,77
9,5,33,145,77
0,0,217,106,21
0,12,220,0,83
18,4,129,216,53
11,0,20,220,27
19,19,100,197,250
5,19,48,109,175
14,9,84,221,156
19,19,20,240,234
12,7,43,183,169
19,19,11,245,190
13,12,87,190,194
9,15,128,127,204
19,10,135,223,145
4,7,113,113,103
10,6,43,152,157
15,3,60,187,114
13,19,251,46,253
0,10,174,81,88
19,12,210,226,157
19,7,201,248,71
5,3,82,110,83
0,11,190,65,66
19,17,111,247,225
19,4,187,207,17
1,13,231,54,81
5,19,64,97,209
13,16,245,119,222
8,18,166,98,209
13,8,44,240,157
7,11,148,152,139
13,19,228,75,187
6,0,73,143,31
18,11,192,251,139
2,15,168,53,146
19,17,131,237,230
14,14,229,172,137
6,19,103,81,209
17,19,154,176,207
4,10,180,92,134
11,16,237,109,158
10,10,111,144,161
18,18,183,191,252
6,19,77,86,240
12,8,85,147,195
0,6,226,30,49
11,19,215,12,252
11,1,75,182,72
4,10,196,106,136
10,0,27,207,22
14,13,145,134,210
11,7,13,103,167
4,9,213,127,109
0,0,215,68,4
8,15,166,34,193
9,2,21,160,60
0,5,246,56,47
18,11,205,166,179
0,16,195,10,155
19,6,227,171,116
15,9,191,156,159
16,0,89,250,75
18,17,240,224,234
3,11,222,119,134
15,2,81,223,4
10,17,182,46,205
12,5,68,198,81
2,14,224,85,125
13,11,169,159,153
0,19,169,20,141
16,17,149,192,248
8,1,15,160,59
12,15,64,145,207
11,10,65,191,166
8,14,86,143,183
4,2,65,99,56
0,16,178,27,87
6,18,66,54,169
0,7,224,152,26
2,12,196,71,60
19,19,198,250,233
19,12,209,170,212
3,2,80,84,57
16,7,137,150,94
3,3,87,104,37
4,7,107,97,49
10,15,0,102,185
15,12,129,154,157
0,19,220,20,209
0,11,254,118,89
19,13,161,106,245
18,17,216,147,238
10,5,17,246,107
7,19,38,30,244
10,0,8,200,60
2,6,189,27,4
19,14,207,121,252
19,5,230,234,18
1,16,235,106,145
19,6,234,245,65
10,9,58,239,189
1,0,63,25,83
7,7,99,203,129
16,1,158,246,9
11,3,61,215,54
6,0,65,106,55
5,12,161,191,66
4,13,180,170,84
11,2,49,171,43
13,8,50,216,123
16,0,87,243,45
13,11,31,186,133
12,19,90,67,217
15,13,63,179,179
19,8,204,239,64
19,13,213,211,167
19,0,119,188,24
18,18,184,172,219
6,0,51,107,14
0,0,20,8,31
14,14,140,180,156
1,19,226,83,193
10,18,73,31,153
1,5,81,28,69
9,17,4,53,139
2,19,223,65,214
10,12,14,134,195
19,6,238,223,28
17,19,148,138,225
5,1,45,68,9
12,17,38,95,251
15,10,102,168,187
19,6,238,248,64
8,19,8,17,175
0,12,225,172,94
5,13,178,177,152
0,17,230,90,112
17,5,205,235,69
4,13,242,214,199
6,19,63,24,207
19,13,129,225,207
6,7,80,115,110
5,8,106,126,121
4,0,16,57,18
11,4,36,247,140
13,16,55,104,251
11,11,33,160,230
0,5,126,24,1
18,19,137,136,246
1,11,173,160,86
16,8,236,240,117
1,16,215,169,172
0,11,250,157,95
6,2,50,153,77
18,14,117,161,247
7,15,106,94,218
14,0,44,245,11
0,6,221,93,45
2,19,204,110,216
7,19,158,44,242
19,13,95,210,250
0,5,205,41,96
19,1,150,232,7
2,10,237,82,22
7,11,169,89,160
2,18,210,70,230
10,6,20,205,189
2,13,234,71,143
8,19,150,46,237
12,15,16,68,180
12,9,73,199,168
15,5,92,248,144
14,15,26,97,202
1,1,181,65,68
3,0,101,17,26
19,19,158,108,252
6,3,35,58,74
0,14,250,127,151
10,7,20,217,192
5,2,31,31,66
2,19,221,51,244
0,8,209,98,9
6,10,110,158,154
11,1,12,193,122
0,0,115,30,54
5,15,192,111,215
12,17,17,71,213
2,12,195,153,170
17,0,111,203,14
11,7,4,254,210
0,5,181,64,79
2,13,231,223,214
14,2,96,167,67
5,4,84,69,61
12,17,14,66,236
18,5,139,195,67
8,7,56,127,130
18,0,135,153,24
19,0,165,193,16
16,10,103,228,178
7,18,101,31,169
0,6,208,58,86
5,2,15,59,31
8,7,31,110,135
8,3,2,104,102
0,7,215,59,72
10,12,34,186,201
10,1,15,124,66
3,2,50,99,43
19,0,224,250,50
7,6,16,58,109
0,17,252,174,224
16,15,70,149,237
0,6,138,46,55
13,11,55,196,242
1,11,218,27,130
15,0,151,241,80
11,0,76,225,26
6,10,115,41,151
16,5,163,242,109
5,5,85,53,108
10,5,64,105,101
3,14,180,67,188
9,0,15,161,79
10,8,69,104,125
0,19,205,237,229
19,14,105,163,221
12,10,25,159,135
14,1,47,246,81
13,19,21,72,235
19,5,167,221,63
5,9,62,51,145
8,17,84,7,205
8,1,34,162,96
17,11,51,252,210
3,16,167,82,217
13,5,42,218,103
10,12,95,140,163
19,1,148,240,94
0,3,206,116,32
15,14,5,209,200
0,19,185,223,207
13,19,9,80,197
17,16,11,142,208
19,6,198,184,93
6,12,120,112,166
19,8,211,241,140
4,0,61,133,18
9,16,98,112,204
0,7,237,22,85
19,4,252,161,102
0,12,195,12,151
8,8,100,113,153
5,5,72,110,116
4,15,154,60,190
0,6,173,52,106
12,5,87,175,105
0,1,159,109,82
