xRGB,yRGB,R,G,B
18.744,18.728,170.000,184.000,26.000
7.317,3.689,226.000,73.000,115.000
1.378,18.898,26.000,9.000,225.000
12.895,0.735,165.000,193.000,164.000
18.613,6.768,36.000,248.000,181.000
12.272,8.734,196.000,144.000,247.000
7.347,0.010,250.000,236.000,95.000
12.151,19.222,21.000,17.000,110.000
12.009,3.904,227.000,253.000,211.000
6.018,6.796,222.000,66.000,165.000
1.885,18.603,8.000,4.000,186.000
15.012,16.001,13.000,81.000,58.000
17.787,6.846,45.000,181.000,241.000
8.151,13.633,65.000,72.000,148.000
4.115,-0.110,155.000,215.000,76.000
-0.166,9.767,213.000,34.000,73.000
6.904,6.367,240.000,102.000,135.000
19.143,14.105,44.000,149.000,65.000
2.603,18.205,5.000,44.000,166.000
1.150,1.619,233.000,196.000,79.000
5.975,18.903,14.000,28.000,153.000
5.658,7.322,232.000,1.000,235.000
18.840,0.202,125.000,175.000,126.000
18.997,13.614,82.000,237.000,46.000
13.926,18.741,39.000,55.000,37.000
13.047,3.048,168.000,218.000,203.000
17.838,13.907,25.000,162.000,58.000
0.362,8.794,237.000,35.000,140.000
18.617,7.296,29.000,214.000,179.000
10.744,14.310,86.000,40.000,67.000
17.254,13.087,13.000,102.000,92.000
7.735,7.776,185.000,62.000,254.000
12.815,8.038,133.000,80.000,214.000
19.382,11.142,24.000,177.000,106.000
16.259,19.374,25.000,96.000,26.000
6.963,5.068,197.000,75.000,233.000
10.373,-0.398,174.000,145.000,227.000
16.669,0.196,208.000,196.000,154.000
6.306,14.136,127.000,25.000,176.000
-0.218,16.848,14.000,39.000,180.000
-0.089,-0.319,150.000,189.000,24.000
13.658,8.045,43.000,161.000,240.000
7.032,0.248,177.000,108.000,187.000
8.000,10.364,96.000,48.000,230.000
18.894,12.189,22.000,193.000,81.000
0.187,10.317,222.000,5.000,104.000
15.785,-0.394,217.000,187.000,152.000
14.796,6.759,59.000,162.000,217.000
4.676,14.325,68.000,25.000,233.000
17.272,17.710,10.000,148.000,50.000
18.057,13.232,5.000,190.000,33.000
-0.294,4.049,186.000,107.000,39.000
2.349,0.204,118.000,116.000,70.000
17.329,1.365,145.000,242.000,161.000
10.629,16.034,90.000,94.000,111.000
16.736,13.744,75.000,183.000,48.000
0.208,10.377,133.000,2.000,21.000
13.065,19.035,18.000,104.000,115.000
9.603,1.345,192.000,144.000,161.000
18.625,6.938,39.000,223.000,118.000
4.601,19.101,60.000,4.000,192.000
18.814,-0.168,245.000,241.000,59.000
0.107,2.631,136.000,102.000,7.000
18.879,2.869,184.000,232.000,18.000
8.991,7.256,129.000,132.000,236.000
6.121,-0.120,182.000,124.000,128.000
2.890,9.078,158.000,49.000,157.000
4.372,15.373,105.000,48.000,223.000
-0.325,1.668,164.000,125.000,46.000
13.913,6.917,69.000,172.000,235.000
12.363,13.329,19.000,137.000,172.000
18.897,10.905,15.000,243.000,98.000
-0.399,2.754,96.000,111.000,27.000
-0.137,8.835,99.000,31.000,24.000
12.747,-0.200,253.000,208.000,206.000
19.362,3.367,108.000,251.000,41.000
5.776,11.085,66.000,69.000,79.000
0.247,19.160,25.000,36.000,228.000
9.653,6.086,50.000,172.000,240.000
7.245,17.789,122.000,73.000,216.000
17.315,17.755,69.000,124.000,89.000
19.009,15.782,14.000,139.000,12.000
-0.295,11.766,151.000,25.000,102.000
-0.051,11.873,145.000,21.000,93.000
7.391,19.260,158.000,14.000,211.000
9.236,12.376,77.000,99.000,208.000
4.156,3.368,129.000,94.000,43.000
13.032,4.902,84.000,193.000,215.000
-0.108,18.665,61.000,51.000,219.000
7.146,0.276,197.000,144.000,125.000
19.318,13.635,53.000,162.000,12.000
7.060,18.808,195.000,38.000,186.000
6.949,0.124,217.000,110.000,115.000
-0.264,6.972,150.000,31.000,28.000
13.344,0.292,203.000,164.000,129.000
6.732,19.028,245.000,39.000,153.000
18.837,1.364,216.000,244.000,44.000
19.225,3.144,174.000,195.000,18.000
0.393,17.050,23.000,40.000,159.000
12.690,17.021,13.000,136.000,93.000
-0.022,7.877,184.000,8.000,13.000
7.048,19.066,246.000,38.000,169.000
2.029,14.234,42.000,15.000,168.000
15.202,7.216,148.000,238.000,138.000
2.979,7.929,41.000,4.000,47.000
12.904,17.697,167.000,93.000,112.000
13.055,0.040,250.000,202.000,60.000
19.069,1.933,197.000,223.000,33.000
11.242,10.704,80.000,177.000,180.000
6.315,6.094,51.000,72.000,43.000
3.823,-0.223,217.000,130.000,145.000
13.650,0.131,206.000,162.000,35.000
16.922,10.203,45.000,253.000,145.000
18.997,4.283,241.000,230.000,38.000
14.000,5.638,200.000,218.000,86.000
-0.126,9.995,62.000,1.000,68.000
11.999,0.200,181.000,188.000,26.000
0.129,3.290,198.000,9.000,51.000
10.712,11.621,51.000,185.000,180.000
10.622,5.633,105.000,195.000,116.000
16.254,10.234,138.000,243.000,221.000
18.994,1.932,244.000,219.000,38.000
0.178,19.045,0.000,19.000,170.000
7.256,19.326,240.000,106.000,230.000
8.935,11.969,3.000,180.000,234.000
2.604,14.932,123.000,50.000,148.000
8.644,16.822,105.000,171.000,246.000
17.818,15.770,86.000,195.000,141.000
6.104,9.302,19.000,168.000,198.000
0.067,7.039,44.000,2.000,0.000
2.859,15.742,132.000,97.000,190.000
13.319,5.011,126.000,232.000,163.000
13.635,-0.121,147.000,242.000,86.000
19.122,8.711,210.000,238.000,197.000
5.921,8.282,26.000,149.000,89.000
8.828,14.332,54.000,118.000,249.000
19.341,3.352,230.000,199.000,135.000
6.922,1.191,136.000,153.000,9.000
18.959,5.777,232.000,161.000,176.000
11.034,5.779,57.000,216.000,81.000
2.639,12.858,68.000,132.000,185.000
9.290,15.156,40.000,79.000,237.000
-0.334,0.124,224.000,77.000,89.000
13.071,-0.323,167.000,246.000,7.000
0.007,10.391,25.000,85.000,129.000
0.131,16.369,74.000,74.000,165.000
14.710,10.626,167.000,249.000,226.000
-0.082,5.854,14.000,0.000,2.000
12.672,19.017,79.000,128.000,202.000
18.801,6.018,223.000,136.000,197.000
5.184,1.042,197.000,94.000,39.000
8.360,15.361,40.000,67.000,231.000
19.382,6.273,253.000,26.000,242.000
7.780,-0.260,247.000,143.000,28.000
5.286,9.358,27.000,122.000,48.000
11.939,6.315,176.000,212.000,104.000
1.992,0.295,223.000,126.000,51.000
8.302,8.122,114.000,185.000,97.000
7.983,0.708,225.000,143.000,47.000
-0.318,4.720,110.000,48.000,27.000
17.798,3.100,198.000,15.000,177.000
3.733,0.336,251.000,104.000,81.000
3.256,10.959,22.000,176.000,58.000
0.311,5.668,32.000,83.000,24.000
12.344,5.971,156.000,226.000,84.000
7.814,14.845,20.000,34.000,239.000
6.614,7.389,120.000,209.000,48.000
0.127,16.661,62.000,57.000,102.000
17.399,9.017,218.000,154.000,133.000
10.690,3.126,152.000,221.000,58.000
19.364,0.397,246.000,45.000,180.000
-0.338,1.686,96.000,77.000,37.000
8.364,5.759,149.000,234.000,4.000
19.298,15.717,23.000,217.000,180.000
4.810,13.378,24.000,94.000,193.000
14.770,12.377,125.000,215.000,144.000
-0.244,9.128,4.000,185.000,7.000
4.747,0.938,160.000,142.000,56.000
0.982,18.912,112.000,39.000,103.000
3.894,8.111,24.000,252.000,76.000
6.757,18.946,63.000,17.000,145.000
0.290,3.004,85.000,139.000,36.000
18.916,7.838,140.000,131.000,146.000
6.908,13.220,50.000,101.000,160.000
0.622,14.217,53.000,79.000,111.000
14.313,3.672,219.000,207.000,97.000
13.015,17.752,16.000,80.000,222.000
5.052,18.290,16.000,56.000,128.000
-0.281,2.155,61.000,75.000,24.000
0.334,14.007,157.000,22.000,98.000
7.217,12.009,13.000,111.000,157.000
2.780,16.722,113.000,43.000,130.000
5.906,4.709,33.000,239.000,110.000
9.605,7.301,49.000,203.000,109.000
19.040,0.992,241.000,51.000,82.000
16.797,7.263,199.000,202.000,142.000
18.624,17.109,25.000,145.000,189.000
4.085,5.376,20.000,244.000,88.000
4.864,11.270,8.000,191.000,95.000
8.920,-0.147,106.000,171.000,35.000
11.240,7.883,88.000,244.000,140.000
10.124,0.796,92.000,167.000,91.000
14.775,3.213,149.000,168.000,136.000
17.769,-0.086,174.000,129.000,115.000
10.718,19.274,21.000,30.000,190.000
17.344,6.004,170.000,149.000,140.000
18.908,15.222,73.000,192.000,252.000
-0.077,0.136,123.000,17.000,9.000
1.072,15.837,174.000,4.000,206.000
5.652,6.293,5.000,251.000,179.000
0.204,18.978,207.000,2.000,119.000
19.033,7.707,233.000,205.000,180.000
1.237,9.616,93.000,87.000,101.000
5.791,1.135,52.000,200.000,97.000
0.102,16.171,176.000,20.000,77.000
18.795,7.956,241.000,205.000,185.000
6.209,13.102,94.000,52.000,124.000
0.027,-0.307,7.000,80.000,33.000
12.075,13.264,103.000,84.000,183.000
15.733,12.384,145.000,124.000,196.000
-0.254,3.817,44.000,95.000,49.000
13.013,7.055,183.000,98.000,163.000
13.230,6.744,252.000,24.000,243.000
14.353,17.652,82.000,120.000,197.000
14.168,2.791,240.000,25.000,164.000
1.674,8.663,36.000,69.000,79.000
8.755,10.787,179.000,53.000,223.000
7.207,4.782,51.000,218.000,176.000
9.207,0.306,159.000,243.000,79.000
15.192,-0.210,165.000,119.000,88.000
19.053,8.601,231.000,199.000,193.000
-0.088,9.934,46.000,51.000,56.000
15.953,8.746,242.000,163.000,209.000
0.284,17.187,208.000,6.000,60.000
9.338,2.657,198.000,230.000,130.000
3.071,-0.060,87.000,168.000,45.000
15.756,0.231,143.000,91.000,109.000
11.271,12.386,223.000,104.000,226.000
9.810,0.926,192.000,168.000,123.000
4.376,4.703,68.000,250.000,72.000
10.808,5.376,171.000,242.000,144.000
19.126,0.077,160.000,103.000,62.000
4.110,11.953,64.000,84.000,100.000
18.629,18.072,84.000,240.000,216.000
13.825,6.246,220.000,249.000,125.000
7.065,18.319,80.000,62.000,146.000
16.910,0.765,189.000,161.000,81.000
3.100,5.983,33.000,174.000,143.000
3.083,12.907,54.000,73.000,101.000
12.149,18.945,84.000,91.000,201.000
14.192,12.733,208.000,119.000,239.000
17.298,0.362,145.000,165.000,81.000
18.848,1.618,149.000,117.000,45.000
9.925,12.865,188.000,49.000,200.000
1.257,19.276,176.000,38.000,109.000
18.964,16.378,134.000,198.000,206.000
-0.001,-0.008,34.000,123.000,32.000
12.255,19.313,54.000,92.000,253.000
18.815,2.356,210.000,76.000,1.000
1.390,18.825,152.000,1.000,119.000
8.604,0.967,148.000,207.000,146.000
18.674,18.643,79.000,235.000,251.000
8.837,8.833,194.000,71.000,143.000
6.791,1.024,137.000,253.000,129.000
11.686,5.215,179.000,160.000,163.000
3.622,5.308,79.000,201.000,138.000
18.647,8.257,245.000,106.000,65.000
2.654,12.279,37.000,60.000,144.000
0.907,11.900,5.000,37.000,99.000
1.157,17.901,65.000,2.000,143.000
13.300,13.370,210.000,34.000,235.000
19.256,19.380,61.000,238.000,220.000
12.908,6.233,223.000,192.000,206.000
6.730,18.803,145.000,67.000,125.000
19.188,2.260,230.000,14.000,64.000
13.019,17.894,72.000,14.000,249.000
7.722,0.199,132.000,229.000,69.000
14.370,0.342,191.000,141.000,2.000
0.289,1.818,15.000,191.000,107.000
19.023,0.915,125.000,42.000,29.000
9.165,5.921,199.000,234.000,191.000
7.914,-0.034,217.000,242.000,14.000
8.970,12.069,179.000,113.000,238.000
-0.022,0.039,13.000,186.000,61.000
19.279,14.952,57.000,189.000,242.000
19.363,0.855,88.000,47.000,16.000
2.727,2.651,59.000,211.000,92.000
17.877,9.124,246.000,159.000,156.000
4.988,-0.135,57.000,198.000,43.000
9.759,6.400,183.000,249.000,250.000
15.604,5.362,203.000,137.000,76.000
19.266,15.266,105.000,190.000,235.000
8.391,-0.211,98.000,211.000,63.000
15.662,3.106,191.000,115.000,52.000
13.937,19.147,6.000,42.000,204.000
3.374,11.686,60.000,80.000,140.000
11.629,12.235,233.000,90.000,231.000
7.231,17.849,90.000,42.000,190.000
6.297,11.106,116.000,89.000,174.000
17.650,14.671,64.000,126.000,202.000
-0.147,-0.148,34.000,158.000,47.000
8.940,5.096,178.000,228.000,139.000
12.389,0.164,181.000,236.000,23.000
11.836,9.761,185.000,200.000,254.000
13.276,18.868,2.000,36.000,248.000
19.328,7.723,231.000,143.000,120.000
7.993,5.165,185.000,246.000,136.000
3.246,2.244,115.000,197.000,77.000
19.236,13.177,160.000,136.000,130.000
13.971,8.709,252.000,196.000,210.000
0.042,5.601,43.000,190.000,57.000
7.775,11.373,168.000,198.000,189.000
17.294,17.704,93.000,103.000,176.000
-0.317,6.223,8.000,203.000,24.000
13.676,3.234,200.000,176.000,134.000
11.841,-0.381,201.000,221.000,51.000
0.145,11.383,25.000,112.000,17.000
6.904,18.801,51.000,36.000,182.000
11.321,15.124,131.000,46.000,254.000
6.246,5.698,145.000,187.000,132.000
-0.287,16.795,65.000,42.000,132.000
9.082,10.643,119.000,150.000,198.000
6.221,19.306,34.000,7.000,229.000
15.190,15.319,133.000,51.000,210.000
0.217,5.885,43.000,154.000,2.000
0.286,19.351,110.000,47.000,109.000
18.621,-0.102,205.000,73.000,105.000
0.273,19.150,163.000,3.000,96.000
2.937,12.368,28.000,126.000,112.000
8.240,12.058,47.000,162.000,183.000
-0.215,12.763,21.000,68.000,134.000
9.196,10.732,39.000,243.000,202.000
6.223,5.361,127.000,135.000,136.000
-0.103,8.007,7.000,104.000,99.000
1.683,1.918,107.000,110.000,72.000
10.879,16.999,93.000,114.000,234.000
8.112,0.138,84.000,215.000,89.000
2.638,13.749,5.000,72.000,200.000
0.009,5.638,63.000,57.000,3.000
4.718,2.795,60.000,127.000,72.000
13.968,4.065,187.000,176.000,68.000
17.975,9.161,230.000,185.000,226.000
19.240,1.133,194.000,95.000,14.000
16.162,6.343,201.000,147.000,116.000
-0.075,6.648,65.000,89.000,16.000
12.928,16.629,131.000,125.000,233.000
18.367,1.627,167.000,113.000,93.000
3.613,18.269,51.000,58.000,172.000
18.959,-0.325,189.000,64.000,96.000
11.742,1.173,190.000,206.000,57.000
19.386,11.982,170.000,241.000,233.000
18.752,18.179,248.000,15.000,223.000
16.902,11.831,219.000,231.000,229.000
12.377,0.735,211.000,252.000,10.000
6.242,0.360,10.000,215.000,45.000
10.806,2.964,128.000,251.000,65.000
9.656,18.630,118.000,94.000,203.000
8.779,9.845,52.000,182.000,150.000
4.154,9.355,21.000,135.000,86.000
14.259,13.122,125.000,246.000,205.000
17.346,6.095,223.000,162.000,97.000
15.869,19.070,205.000,94.000,247.000
19.284,2.909,241.000,122.000,118.000
5.197,0.189,9.000,252.000,58.000
19.129,18.187,242.000,55.000,217.000
19.316,18.310,195.000,14.000,170.000
8.319,14.051,81.000,166.000,152.000
13.353,11.632,74.000,206.000,226.000
19.289,12.948,232.000,93.000,217.000
16.095,5.655,201.000,131.000,115.000
-0.047,5.125,44.000,125.000,19.000
-0.027,0.827,67.000,156.000,20.000
0.032,19.069,70.000,8.000,81.000
14.256,16.711,102.000,129.000,226.000
-0.156,19.341,138.000,35.000,43.000
8.613,2.232,50.000,246.000,92.000
-0.270,18.676,161.000,27.000,91.000
18.670,10.749,243.000,155.000,163.000
11.666,10.822,122.000,221.000,248.000
18.973,15.709,236.000,83.000,214.000
14.003,5.251,130.000,127.000,118.000
13.286,0.309,156.000,248.000,62.000
8.772,7.816,108.000,172.000,170.000
13.836,18.701,135.000,49.000,246.000
0.213,11.169,14.000,40.000,59.000
3.981,13.835,19.000,73.000,150.000
13.065,18.893,90.000,14.000,219.000
17.663,-0.269,224.000,216.000,64.000
18.753,4.667,197.000,156.000,79.000
9.949,14.252,39.000,108.000,248.000
0.292,8.619,21.000,35.000,39.000
18.972,15.171,211.000,52.000,145.000
19.365,9.914,246.000,89.000,123.000
12.613,3.038,164.000,200.000,30.000
-0.363,2.037,112.000,141.000,3.000
17.645,6.017,219.000,118.000,15.000
5.302,5.892,9.000,120.000,68.000
3.740,0.241,101.000,190.000,17.000
15.654,16.670,165.000,38.000,156.000
4.772,13.660,9.000,77.000,212.000
10.661,19.378,110.000,11.000,208.000
0.244,18.973,157.000,16.000,103.000
13.644,11.176,178.000,231.000,236.000
19.380,6.621,208.000,111.000,45.000
8.033,11.632,39.000,124.000,212.000
14.288,11.156,167.000,228.000,232.000
19.068,0.259,225.000,156.000,74.000
10.086,15.041,119.000,173.000,240.000
18.997,15.141,247.000,109.000,183.000
19.354,7.847,233.000,182.000,127.000
1.860,13.607,69.000,50.000,132.000
13.266,16.772,135.000,121.000,240.000
9.221,8.657,31.000,247.000,234.000
3.143,10.260,19.000,29.000,186.000
-0.374,18.804,196.000,30.000,80.000
14.008,13.897,151.000,135.000,235.000
13.822,10.763,141.000,150.000,217.000
18.892,7.867,226.000,190.000,164.000
6.367,4.210,33.000,200.000,114.000
-0.320,19.335,188.000,49.000,72.000
12.240,6.114,110.000,226.000,194.000
17.039,13.078,217.000,157.000,224.000
7.825,14.256,42.000,185.000,238.000
17.746,18.750,177.000,97.000,183.000
2.392,13.718,132.000,28.000,153.000
11.925,3.199,136.000,242.000,154.000
-0.103,4.999,1.000,66.000,13.000
17.787,-0.066,178.000,178.000,20.000
5.737,8.867,7.000,195.000,180.000
0.773,9.814,74.000,124.000,106.000
0.907,6.858,74.000,145.000,75.000
-0.246,12.926,42.000,63.000,127.000
-0.279,18.646,180.000,49.000,92.000
5.830,14.994,122.000,45.000,243.000
15.830,18.794,154.000,81.000,196.000
0.943,13.067,97.000,28.000,183.000
16.644,2.882,157.000,156.000,77.000
19.030,-0.123,164.000,138.000,10.000
19.328,8.799,240.000,195.000,156.000
6.740,1.683,60.000,251.000,131.000
-0.346,17.765,128.000,74.000,142.000
1.263,19.037,208.000,31.000,146.000
0.137,0.720,38.000,50.000,11.000
9.246,8.709,19.000,203.000,189.000
17.210,8.715,244.000,251.000,187.000
-0.178,2.275,121.000,9.000,26.000
15.229,4.007,236.000,217.000,35.000
11.083,7.841,116.000,227.000,122.000
14.125,2.774,207.000,243.000,26.000
5.336,2.005,59.000,58.000,47.000
5.069,0.275,75.000,85.000,17.000
0.347,14.256,160.000,26.000,119.000
5.064,8.189,13.000,235.000,97.000
6.258,14.844,65.000,1.000,193.000
18.844,-0.231,178.000,116.000,34.000
9.132,2.615,96.000,86.000,48.000
15.337,14.206,191.000,193.000,215.000
18.909,19.318,183.000,40.000,212.000
12.767,7.079,133.000,209.000,49.000
18.909,18.155,233.000,61.000,225.000
8.130,9.700,38.000,120.000,127.000
-0.342,11.862,157.000,34.000,156.000
11.729,12.853,74.000,223.000,158.000
17.914,13.849,245.000,97.000,247.000
1.324,11.194,148.000,73.000,167.000
13.858,10.329,160.000,171.000,197.000
17.733,6.025,188.000,197.000,97.000
12.819,4.961,161.000,197.000,101.000
10.920,15.327,84.000,231.000,159.000
15.720,12.982,125.000,202.000,211.000
9.207,18.759,2.000,165.000,224.000
4.858,13.644,113.000,53.000,146.000
-0.003,2.953,77.000,36.000,65.000
6.356,19.314,8.000,31.000,211.000
8.081,8.740,53.000,245.000,45.000
8.977,4.235,89.000,222.000,48.000
8.196,10.076,53.000,222.000,57.000
0.115,7.138,63.000,11.000,118.000
19.054,0.115,218.000,98.000,93.000
14.044,8.635,145.000,206.000,170.000
13.335,-0.202,133.000,199.000,60.000
2.333,18.768,54.000,23.000,213.000
9.054,18.810,13.000,72.000,251.000
2.681,13.758,72.000,36.000,175.000
14.931,19.335,117.000,116.000,189.000
6.153,3.798,87.000,200.000,8.000
13.878,2.935,166.000,238.000,58.000
5.881,10.652,39.000,88.000,109.000
13.364,13.873,89.000,168.000,176.000
19.214,7.184,202.000,234.000,151.000
-0.062,8.819,129.000,73.000,118.000
10.725,13.633,34.000,202.000,167.000
7.821,17.347,38.000,153.000,205.000
18.277,17.879,141.000,127.000,165.000
9.241,6.855,75.000,146.000,80.000
18.646,8.643,198.000,242.000,183.000
-0.012,19.112,155.000,18.000,227.000
8.106,0.771,100.000,247.000,12.000
7.971,6.327,66.000,231.000,75.000
8.902,16.742,39.000,180.000,244.000
0.046,13.624,249.000,12.000,165.000
18.634,0.728,247.000,199.000,36.000
0.894,12.134,249.000,92.000,140.000
12.647,7.862,91.000,218.000,102.000
5.138,12.190,207.000,51.000,126.000
13.795,17.730,72.000,160.000,214.000
18.643,5.847,226.000,211.000,140.000
0.905,2.319,52.000,107.000,68.000
19.174,19.091,108.000,135.000,192.000
19.012,12.712,190.000,224.000,237.000
-0.243,7.345,135.000,41.000,33.000
13.657,3.210,182.000,245.000,75.000
3.696,3.836,100.000,87.000,49.000
18.951,6.238,225.000,237.000,120.000
4.316,19.333,4.000,58.000,251.000
5.090,16.288,9.000,22.000,131.000
-0.205,13.202,237.000,74.000,200.000
8.816,6.717,19.000,231.000,83.000
8.955,12.002,59.000,156.000,114.000
14.972,11.284,172.000,189.000,182.000
2.257,7.924,189.000,34.000,78.000
6.177,17.197,43.000,38.000,127.000
8.620,4.350,48.000,213.000,67.000
13.953,4.924,88.000,252.000,83.000
19.180,-0.007,183.000,167.000,24.000
1.792,13.316,147.000,7.000,159.000
7.779,12.328,5.000,79.000,80.000
13.892,13.724,156.000,150.000,163.000
19.191,17.073,150.000,250.000,209.000
10.976,19.004,77.000,120.000,216.000
16.042,18.715,71.000,185.000,242.000
19.262,7.743,247.000,222.000,176.000
0.986,19.167,11.000,31.000,203.000
1.082,6.932,217.000,81.000,13.000
19.190,12.298,219.000,228.000,210.000
18.823,12.604,215.000,244.000,225.000
0.618,13.192,153.000,20.000,198.000
15.267,4.039,185.000,223.000,112.000
-0.031,12.967,194.000,37.000,221.000
2.100,8.232,182.000,21.000,166.000
13.905,11.174,200.000,177.000,225.000
1.215,0.024,78.000,47.000,1.000
19.103,0.073,245.000,172.000,60.000
0.128,6.247,248.000,67.000,67.000
1.357,-0.363,117.000,17.000,37.000
6.144,4.163,108.000,109.000,123.000
6.257,9.865,120.000,44.000,155.000
13.278,14.371,187.000,112.000,245.000
6.861,14.284,89.000,7.000,103.000
8.798,19.240,85.000,53.000,158.000
7.614,-0.111,96.000,137.000,48.000
-0.019,2.192,139.000,82.000,24.000
-0.015,7.873,253.000,97.000,68.000
4.256,4.159,186.000,101.000,29.000
16.078,18.765,57.000,159.000,236.000
0.315,18.707,53.000,10.000,200.000
8.302,10.307,87.000,21.000,129.000
-0.251,0.223,127.000,68.000,46.000
13.886,2.222,176.000,173.000,77.000
11.927,4.707,142.000,218.000,89.000
7.675,0.332,90.000,123.000,46.000
5.704,15.698,62.000,68.000,97.000
16.001,8.884,144.000,221.000,182.000
12.296,3.971,98.000,187.000,87.000
-0.231,6.994,254.000,133.000,8.000
1.178,12.923,215.000,90.000,176.000
16.142,8.969,119.000,226.000,192.000
-0.011,0.395,112.000,15.000,30.000
7.770,8.653,89.000,119.000,125.000
14.233,15.344,116.000,145.000,252.000
18.773,3.860,194.000,249.000,92.000
1.730,19.210,31.000,17.000,125.000
3.694,4.645,192.000,103.000,20.000
5.786,15.849,45.000,4.000,50.000
13.276,13.862,162.000,122.000,240.000
12.337,8.388,88.000,150.000,149.000
19.193,19.076,57.000,189.000,214.000
12.618,14.135,206.000,142.000,223.000
18.845,19.109,26.000,221.000,215.000
9.031,3.346,120.000,154.000,17.000
1.145,13.261,182.000,17.000,219.000
17.067,0.047,198.000,181.000,109.000
16.251,16.347,96.000,224.000,219.000
2.327,6.808,208.000,104.000,19.000
6.712,10.018,118.000,110.000,139.000
19.156,11.361,165.000,219.000,193.000
2.377,11.095,170.000,122.000,132.000
17.184,15.852,133.000,245.000,227.000
0.209,8.251,212.000,28.000,92.000
8.180,16.106,105.000,99.000,210.000
3.036,17.955,120.000,61.000,155.000
13.259,10.802,232.000,108.000,210.000
9.629,12.717,193.000,83.000,208.000
1.743,3.072,236.000,52.000,8.000
9.695,18.610,23.000,27.000,223.000
10.195,5.878,70.000,101.000,79.000
13.632,5.212,13.000,205.000,105.000
5.194,15.091,133.000,74.000,199.000
0.305,13.331,173.000,47.000,184.000
18.893,19.337,40.000,236.000,238.000
0.074,18.739,55.000,47.000,154.000
11.344,0.671,36.000,201.000,18.000
15.767,7.107,55.000,169.000,145.000
16.063,12.833,242.000,175.000,183.000
2.011,7.801,250.000,44.000,113.000
17.023,0.717,126.000,196.000,119.000
9.713,14.007,125.000,43.000,217.000
16.333,12.825,245.000,136.000,198.000
18.830,1.831,182.000,205.000,70.000
7.693,8.823,123.000,70.000,159.000
12.323,4.292,27.000,217.000,108.000
17.207,1.942,102.000,253.000,45.000
11.203,15.109,203.000,65.000,223.000
7.102,6.220,97.000,126.000,141.000
1.777,14.004,122.000,22.000,167.000
19.268,9.264,246.000,249.000,129.000
12.693,6.259,22.000,203.000,119.000
5.319,8.902,106.000,87.000,133.000
6.928,-0.215,69.000,139.000,5.000
19.270,11.729,217.000,252.000,193.000
-0.077,3.026,226.000,126.000,58.000
19.153,5.789,215.000,234.000,117.000
19.173,2.093,235.000,235.000,10.000
9.189,5.765,117.000,154.000,109.000
12.786,0.653,25.000,244.000,81.000
15.867,16.660,205.000,121.000,195.000
12.622,3.065,21.000,222.000,108.000
6.202,0.051,109.000,167.000,4.000
0.236,7.715,206.000,70.000,77.000
8.638,4.850,33.000,145.000,77.000
-0.346,0.232,217.000,106.000,21.000
0.035,11.620,220.000,0.000,83.000
18.252,3.701,129.000,216.000,53.000
11.365,-0.061,20.000,220.000,27.000
19.192,18.740,100.000,197.000,250.000
5.331,18.975,48.000,109.000,175.000
14.125,8.872,84.000,221.000,156.000
18.711,18.817,20.000,240.000,234.000
11.877,7.005,43.000,183.000,169.000
19.184,18.612,11.000,245.000,190.000
13.214,11.641,87.000,190.000,194.000
8.824,14.983,128.000,127.000,204.000
19.032,9.638,135.000,223.000,145.000
3.801,6.839,113.000,113.000,103.000
10.216,5.731,43.000,152.000,157.000
15.222,2.858,60.000,187.000,114.000
13.216,18.856,251.000,46.000,253.000
-0.304,9.652,174.000,81.000,88.000
19.132,11.781,210.000,226.000,157.000
18.618,7.319,201.000,248.000,71.000
4.685,3.033,82.000,110.000,83.000
-0.022,11.213,190.000,65.000,66.000
19.128,16.756,111.000,247.000,225.000
18.724,3.788,187.000,207.000,17.000
0.815,12.978,231.000,54.000,81.000
5.391,18.638,64.000,97.000,209.000
13.106,15.936,245.000,119.000,222.000
8.368,17.977,166.000,98.000,209.000
13.148,8.144,44.000,240.000,157.000
7.363,10.812,148.000,152.000,139.000
12.911,19.178,228.000,75.000,187.000
6.273,0.303,73.000,143.000,31.000
18.106,11.225,192.000,251.000,139.000
2.097,14.738,168.000,53.000,146.000
18.969,17.113,131.000,237.000,230.000
13.683,14.383,229.000,172.000,137.000
6.202,19.232,103.000,81.000,209.000
17.390,19.143,154.000,176.000,207.000
4.245,10.270,180.000,92.000,134.000
11.007,16.347,237.000,109.000,158.000
9.683,9.725,111.000,144.000,161.000
17.986,17.699,183.000,191.000,252.000
5.823,19.365,77.000,86.000,240.000
12.248,7.938,85.000,147.000,195.000
0.170,6.070,226.000,30.000,49.000
11.267,19.143,215.000,12.000,252.000
10.706,0.998,75.000,182.000,72.000
4.322,9.731,196.000,106.000,136.000
10.131,-0.008,27.000,207.000,22.000
13.833,13.035,145.000,134.000,210.000
11.172,7.283,13.000,103.000,167.000
3.749,8.610,213.000,127.000,109.000
-0.389,0.218,215.000,68.000,4.000
8.227,14.717,166.000,34.000,193.000
8.616,1.644,21.000,160.000,60.000
0.187,4.690,246.000,56.000,47.000
18.172,11.267,205.000,166.000,179.000
-0.336,16.030,195.000,10.000,155.000
19.398,6.186,227.000,171.000,116.000
14.880,9.008,191.000,156.000,159.000
15.631,0.066,89.000,250.000,75.000
18.114,17.003,240.000,224.000,234.000
3.299,11.314,222.000,119.000,134.000
15.164,2.268,81.000,223.000,4.000
