xRGB,yRGB,R,G,B
17.965,9.343,80.000,15.000,119.000
1.214,5.161,249.000,169.000,156.000
17.894,3.015,92.000,196.000,170.000
-0.017,17.081,81.000,16.000,159.000
5.151,1.942,248.000,197.000,191.000
12.873,11.073,185.000,152.000,214.000
3.374,9.941,169.000,105.000,24.000
9.641,2.634,84.000,166.000,171.000
7.729,10.199,94.000,9.000,116.000
8.391,14.848,33.000,86.000,21.000
9.380,16.102,132.000,211.000,242.000
14.039,19.126,242.000,115.000,63.000
0.667,2.859,197.000,226.000,42.000
9.044,15.974,191.000,185.000,30.000
7.697,5.393,141.000,179.000,78.000
10.913,3.774,176.000,250.000,84.000
10.173,3.188,16.000,67.000,173.000
19.375,8.720,72.000,71.000,65.000
15.835,12.996,237.000,21.000,72.000
8.711,9.903,249.000,154.000,47.000
5.104,8.261,134.000,129.000,90.000
8.753,4.145,35.000,6.000,20.000
14.758,13.812,242.000,244.000,211.000
11.197,13.884,106.000,218.000,134.000
13.122,10.689,58.000,24.000,51.000
19.265,14.732,173.000,239.000,0.000
2.724,8.392,213.000,54.000,134.000
0.052,8.119,156.000,2.000,91.000
17.837,14.606,65.000,61.000,241.000
11.140,4.227,123.000,196.000,202.000
8.368,7.934,23.000,151.000,145.000
2.843,18.389,174.000,143.000,153.000
7.068,3.866,16.000,153.000,202.000
-0.033,0.159,187.000,141.000,143.000
8.014,0.689,114.000,61.000,84.000
6.285,15.936,163.000,122.000,179.000
8.807,14.913,142.000,247.000,206.000
18.269,14.336,93.000,248.000,86.000
18.790,7.122,69.000,66.000,41.000
17.158,14.084,243.000,8.000,180.000
3.784,4.391,163.000,30.000,238.000
16.980,5.869,0.000,132.000,93.000
7.060,6.293,199.000,40.000,72.000
14.195,11.305,186.000,18.000,250.000
7.985,7.189,170.000,137.000,16.000
19.364,5.646,102.000,104.000,115.000
9.266,15.244,157.000,227.000,187.000
18.323,1.174,80.000,213.000,109.000
18.909,12.050,253.000,5.000,209.000
17.811,16.672,139.000,83.000,57.000
6.937,7.221,153.000,69.000,12.000
17.682,8.233,171.000,26.000,222.000
19.076,17.741,177.000,126.000,20.000
17.202,14.975,76.000,241.000,176.000
2.923,16.263,109.000,205.000,138.000
4.621,13.151,115.000,93.000,241.000
17.625,11.882,7.000,223.000,105.000
9.771,3.713,55.000,230.000,165.000
13.718,6.092,0.000,135.000,30.000
7.384,3.925,230.000,5.000,227.000
0.708,10.318,68.000,127.000,89.000
4.755,17.038,253.000,251.000,187.000
18.181,13.788,190.000,86.000,7.000
0.142,11.326,192.000,0.000,88.000
11.939,16.108,121.000,226.000,37.000
11.647,11.684,145.000,200.000,201.000
18.646,6.818,18.000,224.000,95.000
11.868,16.288,75.000,134.000,241.000
9.764,3.246,94.000,243.000,20.000
10.325,13.670,10.000,65.000,236.000
19.219,18.976,109.000,149.000,119.000
0.634,11.122,163.000,218.000,167.000
16.374,14.080,40.000,133.000,117.000
11.655,3.108,102.000,180.000,137.000
2.726,2.876,105.000,112.000,81.000
14.605,2.115,209.000,172.000,25.000
8.082,9.304,196.000,158.000,188.000
12.629,4.370,244.000,160.000,168.000
4.241,0.635,73.000,139.000,140.000
15.958,4.629,119.000,10.000,146.000
9.177,13.227,42.000,133.000,20.000
0.339,18.118,72.000,241.000,155.000
12.636,10.705,163.000,146.000,230.000
11.891,17.036,127.000,235.000,224.000
12.281,15.261,3.000,16.000,101.000
13.389,16.292,88.000,140.000,173.000
16.375,8.347,155.000,78.000,117.000
0.783,5.780,134.000,112.000,161.000
18.931,13.612,27.000,21.000,26.000
6.944,0.669,183.000,178.000,162.000
3.172,17.855,25.000,170.000,183.000
15.733,3.181,176.000,66.000,51.000
18.210,12.917,167.000,146.000,168.000
14.802,16.709,34.000,228.000,152.000
6.724,15.971,14.000,137.000,212.000
0.265,7.831,159.000,194.000,246.000
15.888,19.096,104.000,158.000,71.000
5.268,8.135,141.000,124.000,95.000
11.308,0.282,203.000,161.000,157.000
18.368,-0.381,86.000,240.000,39.000
16.858,9.970,253.000,218.000,170.000
19.008,17.228,134.000,62.000,170.000
11.711,7.857,85.000,26.000,116.000
7.145,-0.155,6.000,128.000,117.000
13.377,3.004,60.000,58.000,22.000
8.321,6.764,220.000,43.000,221.000
11.985,5.131,185.000,216.000,173.000
-0.132,0.049,3.000,61.000,209.000
7.216,9.230,139.000,178.000,65.000
15.063,12.214,153.000,222.000,131.000
4.079,7.249,5.000,138.000,136.000
9.253,17.910,71.000,126.000,41.000
3.710,-0.070,125.000,69.000,26.000
8.036,7.665,248.000,190.000,63.000
6.809,6.865,11.000,118.000,79.000
18.945,7.668,188.000,68.000,125.000
12.343,3.084,169.000,62.000,235.000
13.993,9.614,23.000,33.000,51.000
6.098,15.169,207.000,133.000,175.000
12.389,10.134,134.000,79.000,168.000
10.352,12.767,204.000,72.000,177.000
1.262,19.090,130.000,115.000,221.000
-0.316,15.896,252.000,209.000,12.000
13.806,4.327,48.000,227.000,157.000
8.048,12.115,197.000,198.000,109.000
5.754,17.891,141.000,216.000,50.000
13.042,15.671,88.000,66.000,169.000
6.376,17.969,45.000,139.000,103.000
4.726,-0.214,59.000,27.000,124.000
4.230,13.007,111.000,202.000,22.000
2.906,8.925,5.000,252.000,231.000
19.100,11.977,100.000,102.000,154.000
15.318,7.820,179.000,234.000,81.000
15.360,3.967,68.000,52.000,131.000
7.213,1.726,245.000,119.000,179.000
9.266,2.996,217.000,189.000,88.000
17.693,12.811,5.000,224.000,38.000
9.203,2.216,212.000,173.000,10.000
10.771,13.939,254.000,34.000,34.000
4.335,18.635,217.000,216.000,19.000
17.764,16.212,64.000,147.000,59.000
19.173,15.134,114.000,75.000,21.000
19.037,19.284,93.000,38.000,203.000
17.063,13.103,66.000,195.000,20.000
6.126,5.186,89.000,52.000,131.000
13.048,16.891,25.000,15.000,174.000
2.747,7.701,145.000,237.000,200.000
16.306,1.147,250.000,201.000,198.000
11.920,15.645,137.000,0.000,206.000
1.802,15.756,205.000,204.000,33.000
4.851,3.144,121.000,230.000,233.000
3.918,11.698,135.000,212.000,11.000
8.783,9.686,148.000,204.000,13.000
0.809,7.124,92.000,195.000,11.000
5.900,19.219,123.000,246.000,241.000
13.622,12.054,192.000,106.000,221.000
11.750,18.190,41.000,46.000,37.000
15.724,4.999,106.000,154.000,45.000
18.768,1.748,64.000,207.000,234.000
-0.341,10.883,0.000,117.000,187.000
17.628,5.710,235.000,241.000,200.000
13.114,2.743,52.000,1.000,25.000
7.831,4.124,69.000,35.000,190.000
2.360,16.743,233.000,226.000,145.000
13.384,13.899,87.000,246.000,136.000
13.942,0.230,36.000,166.000,104.000
7.270,6.727,244.000,163.000,233.000
3.396,9.601,55.000,3.000,240.000
12.239,0.677,123.000,206.000,151.000
0.228,17.842,129.000,223.000,55.000
10.802,16.991,50.000,223.000,123.000
0.936,8.848,216.000,156.000,114.000
18.099,12.680,187.000,48.000,65.000
12.869,17.994,106.000,62.000,126.000
5.304,3.897,189.000,158.000,220.000
12.162,9.666,217.000,150.000,19.000
14.634,18.775,138.000,34.000,170.000
18.687,16.101,68.000,87.000,70.000
4.133,12.046,103.000,62.000,116.000
5.651,11.700,51.000,53.000,87.000
14.021,14.621,170.000,13.000,183.000
5.871,18.959,161.000,150.000,248.000
15.774,11.702,17.000,31.000,65.000
0.799,1.849,94.000,103.000,168.000
1.617,2.379,201.000,31.000,47.000
18.744,-0.272,170.000,184.000,26.000
10.317,9.689,226.000,73.000,115.000
4.378,3.898,26.000,9.000,225.000
3.895,16.735,165.000,193.000,164.000
16.613,6.768,36.000,248.000,181.000
19.272,0.734,196.000,144.000,247.000
13.347,10.010,250.000,236.000,95.000
7.151,14.222,21.000,17.000,110.000
2.009,14.904,227.000,253.000,211.000
6.018,13.796,222.000,66.000,165.000
17.885,13.603,8.000,4.000,186.000
15.012,18.001,13.000,81.000,58.000
17.787,8.846,45.000,181.000,241.000
6.151,3.633,65.000,72.000,148.000
11.115,6.890,155.000,215.000,76.000
6.834,2.767,213.000,34.000,73.000
4.904,11.367,240.000,102.000,135.000
7.143,8.105,44.000,149.000,65.000
2.603,8.205,5.000,44.000,166.000
6.150,6.619,233.000,196.000,79.000
4.975,15.903,14.000,28.000,153.000
6.658,17.322,232.000,1.000,235.000
0.840,0.202,125.000,175.000,126.000
12.997,5.614,82.000,237.000,46.000
17.926,16.741,39.000,55.000,37.000
5.047,11.048,168.000,218.000,203.000
5.838,1.907,25.000,162.000,58.000
19.362,16.794,237.000,35.000,140.000
11.617,1.296,29.000,214.000,179.000
0.744,1.310,86.000,40.000,67.000
12.254,19.087,13.000,102.000,92.000
15.735,12.776,185.000,62.000,254.000
3.815,0.038,133.000,80.000,214.000
3.382,0.142,24.000,177.000,106.000
4.259,13.374,25.000,96.000,26.000
18.963,1.068,197.000,75.000,233.000
8.373,7.602,174.000,145.000,227.000
2.669,12.196,208.000,196.000,154.000
12.306,10.136,127.000,25.000,176.000
-0.218,0.848,14.000,39.000,180.000
2.911,9.681,150.000,189.000,24.000
13.658,1.045,43.000,161.000,240.000
2.032,9.248,177.000,108.000,187.000
16.000,5.364,96.000,48.000,230.000
5.894,19.189,22.000,193.000,81.000
7.187,14.317,222.000,5.000,104.000
0.785,6.606,217.000,187.000,152.000
2.796,18.759,59.000,162.000,217.000
0.676,7.325,68.000,25.000,233.000
11.272,4.710,10.000,148.000,50.000
1.057,12.232,5.000,190.000,33.000
11.706,14.049,186.000,107.000,39.000
13.349,13.204,118.000,116.000,70.000
7.329,11.365,145.000,242.000,161.000
9.629,10.034,90.000,94.000,111.000
13.736,11.744,75.000,183.000,48.000
19.208,0.377,133.000,2.000,21.000
17.065,19.035,18.000,104.000,115.000
2.603,9.345,192.000,144.000,161.000
12.625,8.938,39.000,223.000,118.000
18.601,14.101,60.000,4.000,192.000
15.814,15.832,245.000,241.000,59.000
4.107,4.631,136.000,102.000,7.000
5.879,8.869,184.000,232.000,18.000
6.991,6.256,129.000,132.000,236.000
8.121,5.880,182.000,124.000,128.000
5.890,13.078,158.000,49.000,157.000
3.372,8.373,105.000,48.000,223.000
7.675,-0.332,164.000,125.000,46.000
2.913,1.917,69.000,172.000,235.000
15.363,9.329,19.000,137.000,172.000
16.897,12.905,15.000,243.000,98.000
8.601,-0.246,96.000,111.000,27.000
10.863,7.835,99.000,31.000,24.000
11.747,15.800,253.000,208.000,206.000
19.362,19.367,108.000,251.000,41.000
0.776,12.085,66.000,69.000,79.000
8.247,11.160,25.000,36.000,228.000
16.653,0.086,50.000,172.000,240.000
14.245,0.789,122.000,73.000,216.000
16.315,13.755,69.000,124.000,89.000
15.009,-0.218,14.000,139.000,12.000
6.705,6.766,151.000,25.000,102.000
18.949,18.873,145.000,21.000,93.000
17.391,2.260,158.000,14.000,211.000
11.236,13.376,77.000,99.000,208.000
9.156,3.368,129.000,94.000,43.000
15.032,-0.098,84.000,193.000,215.000
2.892,12.665,61.000,51.000,219.000
2.146,6.276,197.000,144.000,125.000
18.318,7.635,53.000,162.000,12.000
18.060,4.808,195.000,38.000,186.000
7.949,14.124,217.000,110.000,115.000
-0.264,14.972,150.000,31.000,28.000
10.344,5.292,203.000,164.000,129.000
3.732,0.028,245.000,39.000,153.000
-0.163,9.364,216.000,244.000,44.000
8.225,0.144,174.000,195.000,18.000
13.393,15.050,23.000,40.000,159.000
3.690,6.021,13.000,136.000,93.000
7.978,10.877,184.000,8.000,13.000
0.048,1.066,246.000,38.000,169.000
13.029,2.234,42.000,15.000,168.000
5.202,3.216,148.000,238.000,138.000
5.979,11.929,41.000,4.000,47.000
6.904,-0.303,167.000,93.000,112.000
2.055,0.040,250.000,202.000,60.000
3.069,10.933,197.000,223.000,33.000
1.242,13.704,80.000,177.000,180.000
10.315,18.094,51.000,72.000,43.000
10.823,17.777,217.000,130.000,145.000
12.650,2.131,206.000,162.000,35.000
10.922,3.203,45.000,253.000,145.000
5.997,5.283,241.000,230.000,38.000
18.000,-0.362,200.000,218.000,86.000
5.874,13.995,62.000,1.000,68.000
4.999,4.200,181.000,188.000,26.000
3.129,12.290,198.000,9.000,51.000
9.712,14.621,51.000,185.000,180.000
7.622,10.633,105.000,195.000,116.000
14.254,4.234,138.000,243.000,221.000
6.994,1.932,244.000,219.000,38.000
13.178,14.045,0.000,19.000,170.000
3.256,16.326,240.000,106.000,230.000
2.935,2.969,3.000,180.000,234.000
5.604,0.932,123.000,50.000,148.000
16.644,1.822,105.000,171.000,246.000
8.818,7.770,86.000,195.000,141.000
4.104,1.302,19.000,168.000,198.000
2.067,14.039,44.000,2.000,0.000
11.859,16.742,132.000,97.000,190.000
3.319,4.011,126.000,232.000,163.000
8.635,12.879,147.000,242.000,86.000
7.122,11.711,210.000,238.000,197.000
14.921,0.282,26.000,149.000,89.000
1.828,14.332,54.000,118.000,249.000
1.341,1.352,230.000,199.000,135.000
18.922,3.191,136.000,153.000,9.000
4.959,4.777,232.000,161.000,176.000
12.034,13.779,57.000,216.000,81.000
16.639,5.858,68.000,132.000,185.000
9.290,13.156,40.000,79.000,237.000
16.666,10.124,224.000,77.000,89.000
12.071,0.677,167.000,246.000,7.000
6.007,12.391,25.000,85.000,129.000
12.131,12.369,74.000,74.000,165.000
12.710,5.626,167.000,249.000,226.000
12.918,13.854,14.000,0.000,2.000
14.672,17.017,79.000,128.000,202.000
15.801,3.018,223.000,136.000,197.000
15.184,6.042,197.000,94.000,39.000
16.360,6.361,40.000,67.000,231.000
12.382,4.273,253.000,26.000,242.000
12.780,13.740,247.000,143.000,28.000
3.286,7.358,27.000,122.000,48.000
3.939,14.315,176.000,212.000,104.000
-0.008,0.295,223.000,126.000,51.000
15.302,3.122,114.000,185.000,97.000
14.983,9.708,225.000,143.000,47.000
12.682,10.720,110.000,48.000,27.000
5.798,1.100,198.000,15.000,177.000
18.733,1.336,251.000,104.000,81.000
6.256,8.959,22.000,176.000,58.000
15.311,16.668,32.000,83.000,24.000
17.344,5.971,156.000,226.000,84.000
7.814,14.845,20.000,34.000,239.000
16.614,18.389,120.000,209.000,48.000
8.127,16.661,62.000,57.000,102.000
2.399,12.017,218.000,154.000,133.000
4.690,9.126,152.000,221.000,58.000
7.364,6.397,246.000,45.000,180.000
-0.338,4.686,96.000,77.000,37.000
8.364,8.759,149.000,234.000,4.000
18.298,14.717,23.000,217.000,180.000
9.810,2.378,24.000,94.000,193.000
17.770,4.377,125.000,215.000,144.000
14.756,1.128,4.000,185.000,7.000
1.747,3.938,160.000,142.000,56.000
-0.018,3.912,112.000,39.000,103.000
1.894,16.111,24.000,252.000,76.000
1.757,3.946,63.000,17.000,145.000
13.290,14.004,85.000,139.000,36.000
6.916,18.838,140.000,131.000,146.000
14.908,8.220,50.000,101.000,160.000
17.622,1.217,53.000,79.000,111.000
14.313,14.672,219.000,207.000,97.000
5.015,13.752,16.000,80.000,222.000
2.052,5.290,16.000,56.000,128.000
12.719,2.155,61.000,75.000,24.000
2.334,9.007,157.000,22.000,98.000
11.217,11.009,13.000,111.000,157.000
17.780,0.722,113.000,43.000,130.000
3.906,12.709,33.000,239.000,110.000
-0.395,4.301,49.000,203.000,109.000
5.040,10.992,241.000,51.000,82.000
8.797,7.263,199.000,202.000,142.000
3.624,7.109,25.000,145.000,189.000
18.085,6.376,20.000,244.000,88.000
1.864,10.270,8.000,191.000,95.000
4.920,7.853,106.000,171.000,35.000
8.240,10.883,88.000,244.000,140.000
7.124,8.796,92.000,167.000,91.000
13.775,11.213,149.000,168.000,136.000
15.769,11.914,174.000,129.000,115.000
7.718,8.274,21.000,30.000,190.000
2.344,14.004,170.000,149.000,140.000
13.908,1.222,73.000,192.000,252.000
8.923,18.136,123.000,17.000,9.000
14.072,11.837,174.000,4.000,206.000
12.652,6.293,5.000,251.000,179.000
6.204,1.978,207.000,2.000,119.000
10.033,9.707,233.000,205.000,180.000
16.237,4.616,93.000,87.000,101.000
16.791,16.135,52.000,200.000,97.000
14.102,2.171,176.000,20.000,77.000
0.795,18.956,241.000,205.000,185.000
14.209,12.102,94.000,52.000,124.000
9.027,16.693,7.000,80.000,33.000
3.075,10.264,103.000,84.000,183.000
14.733,6.384,145.000,124.000,196.000
11.746,17.817,44.000,95.000,49.000
11.013,8.055,183.000,98.000,163.000
1.230,9.744,252.000,24.000,243.000
18.353,8.652,82.000,120.000,197.000
11.168,13.791,240.000,25.000,164.000
0.674,4.663,36.000,69.000,79.000
15.755,4.787,179.000,53.000,223.000
13.207,3.782,51.000,218.000,176.000
1.207,13.306,159.000,243.000,79.000
5.192,16.790,165.000,119.000,88.000
4.053,1.601,231.000,199.000,193.000
10.912,15.934,46.000,51.000,56.000
-0.047,5.746,242.000,163.000,209.000
12.284,2.187,208.000,6.000,60.000
6.338,15.657,198.000,230.000,130.000
18.071,7.940,87.000,168.000,45.000
-0.244,8.231,143.000,91.000,109.000
6.271,19.386,223.000,104.000,226.000
17.810,8.926,192.000,168.000,123.000
8.376,12.703,68.000,250.000,72.000
13.808,0.376,171.000,242.000,144.000
17.126,8.077,160.000,103.000,62.000
11.110,1.953,64.000,84.000,100.000
4.629,1.072,84.000,240.000,216.000
3.825,16.246,220.000,249.000,125.000
15.065,5.319,80.000,62.000,146.000
9.910,15.765,189.000,161.000,81.000
13.100,6.983,33.000,174.000,143.000
12.083,0.907,54.000,73.000,101.000
6.149,8.945,84.000,91.000,201.000
11.192,0.733,208.000,119.000,239.000
14.298,18.362,145.000,165.000,81.000
9.848,7.618,149.000,117.000,45.000
10.925,4.865,188.000,49.000,200.000
13.257,13.276,176.000,38.000,109.000
15.964,17.378,134.000,198.000,206.000
-0.001,10.992,34.000,123.000,32.000
17.255,2.313,54.000,92.000,253.000
14.815,18.356,210.000,76.000,1.000
6.390,17.825,152.000,1.000,119.000
9.604,18.967,148.000,207.000,146.000
13.674,7.643,79.000,235.000,251.000
17.837,7.833,194.000,71.000,143.000
7.791,5.024,137.000,253.000,129.000
0.686,12.215,179.000,160.000,163.000
14.622,1.308,79.000,201.000,138.000
18.647,18.257,245.000,106.000,65.000
6.654,16.279,37.000,60.000,144.000
8.907,5.900,5.000,37.000,99.000
6.157,17.901,65.000,2.000,143.000
8.300,0.370,210.000,34.000,235.000
6.256,10.380,61.000,238.000,220.000
0.908,14.233,223.000,192.000,206.000
5.730,-0.197,145.000,67.000,125.000
0.188,7.260,230.000,14.000,64.000
7.019,18.894,72.000,14.000,249.000
1.722,6.199,132.000,229.000,69.000
11.370,12.342,191.000,141.000,2.000
5.289,5.818,15.000,191.000,107.000
15.023,8.915,125.000,42.000,29.000
8.165,7.921,199.000,234.000,191.000
1.914,12.966,217.000,242.000,14.000
3.970,8.069,179.000,113.000,238.000
17.978,2.039,13.000,186.000,61.000
14.279,14.952,57.000,189.000,242.000
16.363,18.855,88.000,47.000,16.000
2.727,-0.349,59.000,211.000,92.000
15.877,19.124,246.000,159.000,156.000
-0.012,14.865,57.000,198.000,43.000
15.759,12.400,183.000,249.000,250.000
11.604,7.362,203.000,137.000,76.000
18.266,9.266,105.000,190.000,235.000
6.391,12.789,98.000,211.000,63.000
14.662,19.106,191.000,115.000,52.000
12.937,13.147,6.000,42.000,204.000
16.374,2.686,60.000,80.000,140.000
13.629,8.235,233.000,90.000,231.000
17.231,-0.151,90.000,42.000,190.000
12.297,6.106,116.000,89.000,174.000
3.650,12.671,64.000,126.000,202.000
13.853,4.852,34.000,158.000,47.000
6.940,2.096,178.000,228.000,139.000
13.389,6.164,181.000,236.000,23.000
9.836,1.761,185.000,200.000,254.000
19.276,7.868,2.000,36.000,248.000
17.328,3.723,231.000,143.000,120.000
14.993,2.165,185.000,246.000,136.000
15.246,16.244,115.000,197.000,77.000
8.236,10.177,160.000,136.000,130.000
3.971,0.709,252.000,196.000,210.000
14.042,16.601,43.000,190.000,57.000
3.775,16.373,168.000,198.000,189.000
5.294,6.704,93.000,103.000,176.000
11.683,0.223,8.000,203.000,24.000
-0.324,5.234,200.000,176.000,134.000
9.841,13.619,201.000,221.000,51.000
5.145,10.383,25.000,112.000,17.000
12.904,10.801,51.000,36.000,182.000
11.321,3.124,131.000,46.000,254.000
5.246,17.698,145.000,187.000,132.000
17.713,16.795,65.000,42.000,132.000
3.082,1.643,119.000,150.000,198.000
11.221,18.306,34.000,7.000,229.000
7.190,14.319,133.000,51.000,210.000
12.217,4.885,43.000,154.000,2.000
3.286,15.351,110.000,47.000,109.000
-0.379,10.898,205.000,73.000,105.000
10.273,13.150,163.000,3.000,96.000
9.937,15.368,28.000,126.000,112.000
10.240,2.058,47.000,162.000,183.000
14.785,2.763,21.000,68.000,134.000
10.196,2.732,39.000,243.000,202.000
2.223,4.361,127.000,135.000,136.000
3.897,11.007,7.000,104.000,99.000
18.683,4.918,107.000,110.000,72.000
6.879,6.999,93.000,114.000,234.000
13.112,3.138,84.000,215.000,89.000
0.638,10.749,5.000,72.000,200.000
9.009,11.638,63.000,57.000,3.000
14.718,7.795,60.000,127.000,72.000
-0.032,4.065,187.000,176.000,68.000
8.975,18.161,230.000,185.000,226.000
1.240,7.133,194.000,95.000,14.000
3.162,0.343,201.000,147.000,116.000
5.925,3.648,65.000,89.000,16.000
4.928,8.629,131.000,125.000,233.000
15.367,9.627,167.000,113.000,93.000
2.613,2.269,51.000,58.000,172.000
5.959,8.675,189.000,64.000,96.000
9.742,12.173,190.000,206.000,57.000
16.386,11.982,170.000,241.000,233.000
15.752,2.179,248.000,15.000,223.000
17.902,2.831,219.000,231.000,229.000
2.377,18.735,211.000,252.000,10.000
6.242,7.360,10.000,215.000,45.000
18.806,10.964,128.000,251.000,65.000
7.656,7.630,118.000,94.000,203.000
16.779,1.845,52.000,182.000,150.000
19.154,19.355,21.000,135.000,86.000
10.259,6.122,125.000,246.000,205.000
5.346,15.095,223.000,162.000,97.000
-0.131,10.070,205.000,94.000,247.000
5.284,13.909,241.000,122.000,118.000
0.197,13.189,9.000,252.000,58.000
3.129,6.187,242.000,55.000,217.000
2.316,5.310,195.000,14.000,170.000
14.319,10.051,81.000,166.000,152.000
11.353,9.632,74.000,206.000,226.000
10.289,-0.052,232.000,93.000,217.000
15.095,3.655,201.000,131.000,115.000
16.953,6.125,44.000,125.000,19.000
15.973,4.827,67.000,156.000,20.000
12.032,0.069,70.000,8.000,81.000
13.256,10.711,102.000,129.000,226.000
11.844,3.341,138.000,35.000,43.000
10.613,8.232,50.000,246.000,92.000
11.730,18.676,161.000,27.000,91.000
2.670,17.749,243.000,155.000,163.000
2.666,9.822,122.000,221.000,248.000
13.973,11.709,236.000,83.000,214.000
15.003,2.251,130.000,127.000,118.000
7.286,1.309,156.000,248.000,62.000
4.772,18.816,108.000,172.000,170.000
15.836,9.701,135.000,49.000,246.000
17.213,14.169,14.000,40.000,59.000
5.981,10.835,19.000,73.000,150.000
2.065,10.893,90.000,14.000,219.000
12.663,12.731,224.000,216.000,64.000
13.753,-0.333,197.000,156.000,79.000
12.949,0.252,39.000,108.000,248.000
6.292,16.619,21.000,35.000,39.000
17.972,8.171,211.000,52.000,145.000
11.365,1.914,246.000,89.000,123.000
4.613,11.038,164.000,200.000,30.000
6.637,19.037,112.000,141.000,3.000
1.645,5.017,219.000,118.000,15.000
5.302,7.892,9.000,120.000,68.000
8.740,16.241,101.000,190.000,17.000
14.654,-0.330,165.000,38.000,156.000
15.772,12.660,9.000,77.000,212.000
1.661,13.378,110.000,11.000,208.000
4.244,11.973,157.000,16.000,103.000
15.644,9.176,178.000,231.000,236.000
14.380,8.621,208.000,111.000,45.000
1.033,16.632,39.000,124.000,212.000
7.288,9.156,167.000,228.000,232.000
19.068,0.259,225.000,156.000,74.000
13.086,11.041,119.000,173.000,240.000
8.997,18.141,247.000,109.000,183.000
11.354,17.847,233.000,182.000,127.000
3.860,18.607,69.000,50.000,132.000
10.266,13.772,135.000,121.000,240.000
2.221,3.657,31.000,247.000,234.000
10.143,10.260,19.000,29.000,186.000
3.626,16.804,196.000,30.000,80.000
4.008,4.897,151.000,135.000,235.000
3.822,14.763,141.000,150.000,217.000
10.892,1.867,226.000,190.000,164.000
18.367,2.210,33.000,200.000,114.000
17.680,14.335,188.000,49.000,72.000
7.240,11.114,110.000,226.000,194.000
15.039,14.078,217.000,157.000,224.000
7.825,15.256,42.000,185.000,238.000
9.746,11.750,177.000,97.000,183.000
1.392,16.718,132.000,28.000,153.000
17.925,15.199,136.000,242.000,154.000
2.897,2.999,1.000,66.000,13.000
6.787,11.934,178.000,178.000,20.000
13.737,6.867,7.000,195.000,180.000
12.773,3.814,74.000,124.000,106.000
12.907,7.858,74.000,145.000,75.000
1.754,7.926,42.000,63.000,127.000
15.721,7.646,180.000,49.000,92.000
9.830,8.994,122.000,45.000,243.000
8.830,14.794,154.000,81.000,196.000
17.943,7.067,97.000,28.000,183.000
6.644,16.882,157.000,156.000,77.000
12.030,10.877,164.000,138.000,10.000
15.328,2.799,240.000,195.000,156.000
12.740,14.683,60.000,251.000,131.000
3.654,0.765,128.000,74.000,142.000
17.263,3.037,208.000,31.000,146.000
2.137,1.720,38.000,50.000,11.000
18.246,13.709,19.000,203.000,189.000
12.210,8.715,244.000,251.000,187.000
15.822,8.275,121.000,9.000,26.000
9.229,19.007,236.000,217.000,35.000
6.083,17.841,116.000,227.000,122.000
12.125,12.774,207.000,243.000,26.000
1.336,3.005,59.000,58.000,47.000
19.069,2.275,75.000,85.000,17.000
3.347,15.256,160.000,26.000,119.000
10.064,17.189,13.000,235.000,97.000
16.258,5.844,65.000,1.000,193.000
2.844,-0.231,178.000,116.000,34.000
6.132,12.615,96.000,86.000,48.000
16.337,12.206,191.000,193.000,215.000
14.909,4.318,183.000,40.000,212.000
17.767,6.079,133.000,209.000,49.000
2.909,18.155,233.000,61.000,225.000
16.130,2.700,38.000,120.000,127.000
0.658,18.862,157.000,34.000,156.000
16.729,6.853,74.000,223.000,158.000
11.914,10.849,245.000,97.000,247.000
5.324,17.194,148.000,73.000,167.000
9.858,14.329,160.000,171.000,197.000
15.733,3.025,188.000,197.000,97.000
10.819,8.961,161.000,197.000,101.000
2.920,7.327,84.000,231.000,159.000
18.720,3.982,125.000,202.000,211.000
12.207,2.759,2.000,165.000,224.000
13.858,7.644,113.000,53.000,146.000
15.997,15.953,77.000,36.000,65.000
14.356,11.314,8.000,31.000,211.000
5.081,7.740,53.000,245.000,45.000
9.977,16.235,89.000,222.000,48.000
1.196,19.076,53.000,222.000,57.000
3.115,16.138,63.000,11.000,118.000
9.054,8.115,218.000,98.000,93.000
16.044,2.635,145.000,206.000,170.000
7.335,6.798,133.000,199.000,60.000
11.333,18.768,54.000,23.000,213.000
5.054,10.810,13.000,72.000,251.000
-0.319,9.758,72.000,36.000,175.000
18.931,0.335,117.000,116.000,189.000
7.153,9.798,87.000,200.000,8.000
11.878,6.935,166.000,238.000,58.000
16.881,0.652,39.000,88.000,109.000
17.364,5.873,89.000,168.000,176.000
4.214,4.184,202.000,234.000,151.000
6.938,0.819,129.000,73.000,118.000
8.725,1.633,34.000,202.000,167.000
1.821,18.347,38.000,153.000,205.000
4.277,10.879,141.000,127.000,165.000
8.241,16.855,75.000,146.000,80.000
10.646,0.643,198.000,242.000,183.000
10.988,0.112,155.000,18.000,227.000
0.106,13.771,100.000,247.000,12.000
6.971,16.327,66.000,231.000,75.000
18.902,9.742,39.000,180.000,244.000
16.046,7.624,249.000,12.000,165.000
0.634,15.728,247.000,199.000,36.000
8.894,10.134,249.000,92.000,140.000
12.647,0.862,91.000,218.000,102.000
3.138,3.190,207.000,51.000,126.000
1.795,-0.270,72.000,160.000,214.000
14.643,4.847,226.000,211.000,140.000
13.905,12.319,52.000,107.000,68.000
3.174,10.091,108.000,135.000,192.000
9.012,10.712,190.000,224.000,237.000
17.757,3.345,135.000,41.000,33.000
3.657,8.210,182.000,245.000,75.000
