xRGB,yRGB,R,G,B
16.978,19.369,37.000,19.000,64.000
18.754,8.226,10.000,198.000,22.000
0.214,12.387,25.000,187.000,250.000
19.079,10.638,19.000,171.000,113.000
14.976,4.028,113.000,93.000,45.000
9.124,3.845,172.000,134.000,72.000
19.034,10.828,1.000,227.000,69.000
16.306,17.625,17.000,79.000,89.000
0.054,10.870,130.000,212.000,252.000
1.030,9.687,115.000,175.000,209.000
8.951,8.827,188.000,45.000,130.000
18.860,-0.205,141.000,64.000,8.000
18.380,2.220,142.000,100.000,19.000
11.888,4.656,166.000,113.000,73.000
18.702,8.358,107.000,234.000,69.000
19.127,1.114,125.000,138.000,13.000
18.030,17.118,30.000,107.000,81.000
6.062,16.157,86.000,66.000,167.000
11.090,12.843,118.000,65.000,139.000
4.162,4.352,232.000,149.000,162.000
4.652,3.695,151.000,165.000,112.000
16.891,5.301,113.000,140.000,48.000
7.853,7.927,185.000,94.000,133.000
17.664,-0.248,147.000,98.000,13.000
0.031,10.326,180.000,177.000,216.000
11.198,12.042,137.000,50.000,110.000
8.341,-0.305,224.000,136.000,74.000
17.088,7.650,88.000,113.000,44.000
18.816,18.827,70.000,63.000,36.000
0.143,17.691,56.000,138.000,213.000
19.131,-0.040,160.000,54.000,5.000
18.666,6.896,104.000,137.000,10.000
18.684,4.713,114.000,121.000,18.000
5.013,18.053,123.000,65.000,234.000
12.892,-0.385,200.000,53.000,13.000
19.006,16.112,25.000,109.000,73.000
-0.080,5.122,131.000,179.000,160.000
12.894,-0.249,186.000,58.000,30.000
8.691,12.782,180.000,10.000,152.000
16.869,10.766,86.000,116.000,66.000
3.969,7.924,228.000,130.000,217.000
0.302,14.757,38.000,182.000,180.000
12.647,10.280,136.000,142.000,104.000
18.604,9.792,60.000,185.000,29.000
1.979,15.934,67.000,132.000,168.000
7.766,18.671,176.000,6.000,254.000
0.352,8.288,132.000,250.000,208.000
4.794,0.184,252.000,164.000,104.000
17.151,3.070,102.000,69.000,9.000
6.957,8.643,169.000,132.000,155.000
19.067,11.176,82.000,244.000,43.000
0.203,13.042,107.000,186.000,200.000
7.209,18.703,153.000,61.000,224.000
3.717,0.680,222.000,166.000,135.000
4.241,8.352,169.000,162.000,190.000
14.373,18.767,3.000,6.000,204.000
11.023,2.082,231.000,43.000,84.000
19.252,14.961,54.000,128.000,63.000
5.138,7.248,219.000,128.000,205.000
0.299,14.779,48.000,226.000,169.000
13.606,10.724,89.000,185.000,109.000
-0.216,14.745,48.000,183.000,251.000
12.910,19.372,98.000,33.000,137.000
13.106,-0.250,235.000,29.000,9.000
5.346,8.227,214.000,120.000,230.000
19.373,18.732,76.000,10.000,29.000
18.654,18.775,46.000,4.000,26.000
19.362,5.376,79.000,116.000,2.000
0.175,19.280,73.000,149.000,189.000
12.343,19.029,19.000,16.000,167.000
2.670,0.322,216.000,163.000,121.000
0.398,0.704,212.000,252.000,191.000
0.066,13.904,76.000,229.000,227.000
19.028,11.349,7.000,249.000,35.000
11.706,6.852,133.000,81.000,112.000
12.157,10.203,110.000,151.000,119.000
3.765,8.205,190.000,73.000,248.000
13.354,0.393,205.000,12.000,29.000
8.004,-0.239,208.000,126.000,39.000
8.186,0.246,240.000,115.000,29.000
7.739,18.928,63.000,17.000,208.000
11.060,7.265,180.000,113.000,102.000
18.264,12.953,41.000,164.000,113.000
19.142,10.792,20.000,192.000,121.000
6.707,16.670,40.000,72.000,225.000
11.782,-0.327,235.000,52.000,71.000
18.983,17.753,10.000,102.000,72.000
18.824,10.677,1.000,241.000,119.000
18.713,10.345,37.000,253.000,105.000
13.782,14.656,14.000,162.000,161.000
7.142,19.272,94.000,30.000,247.000
0.311,-0.195,205.000,226.000,108.000
12.262,7.986,73.000,165.000,127.000
-0.338,6.822,203.000,199.000,226.000
4.889,8.046,163.000,114.000,196.000
5.017,8.712,159.000,150.000,191.000
18.965,3.198,187.000,167.000,4.000
19.234,17.813,22.000,137.000,87.000
12.784,19.268,61.000,53.000,109.000
18.783,11.623,7.000,252.000,87.000
12.222,7.815,118.000,151.000,141.000
11.285,4.150,151.000,120.000,116.000
17.963,3.664,107.000,117.000,76.000
11.808,9.138,122.000,181.000,155.000
8.890,14.148,122.000,108.000,135.000
-0.058,2.019,203.000,220.000,230.000
19.243,13.685,19.000,191.000,34.000
-0.110,14.939,96.000,206.000,183.000
19.239,4.352,88.000,121.000,44.000
1.823,9.891,140.000,147.000,211.000
18.803,12.272,64.000,240.000,30.000
4.214,7.601,177.000,100.000,219.000
18.870,9.324,101.000,218.000,62.000
17.037,16.368,44.000,181.000,66.000
1.019,0.366,175.000,237.000,123.000
6.096,14.733,138.000,55.000,240.000
17.722,1.793,173.000,157.000,47.000
10.334,0.114,196.000,11.000,134.000
7.849,16.241,127.000,68.000,198.000
-0.199,2.185,178.000,203.000,193.000
-0.081,14.888,94.000,153.000,225.000
18.902,16.764,39.000,185.000,59.000
18.899,8.940,91.000,179.000,40.000
19.247,17.189,28.000,240.000,147.000
13.389,13.743,70.000,211.000,165.000
12.394,5.400,109.000,86.000,113.000
1.619,0.201,225.000,201.000,167.000
1.680,0.011,242.000,215.000,112.000
9.007,8.203,121.000,127.000,164.000
9.726,1.354,114.000,49.000,134.000
18.838,1.297,152.000,155.000,3.000
15.370,7.157,141.000,178.000,97.000
15.122,19.079,59.000,147.000,103.000
6.984,19.113,102.000,55.000,172.000
1.942,0.207,238.000,198.000,91.000
5.270,9.068,210.000,43.000,242.000
1.675,-0.279,228.000,229.000,53.000
-0.035,19.262,74.000,119.000,239.000
18.964,12.254,57.000,238.000,122.000
-0.363,15.246,54.000,140.000,251.000
4.810,9.102,201.000,26.000,248.000
4.959,19.128,55.000,56.000,251.000
3.912,0.230,241.000,171.000,12.000
0.262,15.320,117.000,193.000,235.000
15.781,6.393,157.000,185.000,100.000
7.113,0.856,191.000,166.000,109.000
7.169,18.726,8.000,50.000,239.000
0.312,2.802,192.000,253.000,162.000
18.650,8.645,98.000,209.000,20.000
-0.307,7.206,237.000,206.000,192.000
12.663,18.139,24.000,129.000,176.000
19.064,12.730,28.000,214.000,25.000
12.042,13.342,86.000,222.000,162.000
5.707,17.398,67.000,117.000,210.000
4.139,0.221,204.000,210.000,52.000
7.128,19.360,40.000,9.000,121.000
3.884,0.376,222.000,244.000,23.000
18.952,13.997,24.000,242.000,87.000
8.114,5.840,230.000,88.000,106.000
4.692,9.114,208.000,93.000,196.000
6.930,18.113,16.000,95.000,192.000
13.051,19.076,38.000,22.000,47.000
10.979,0.156,247.000,62.000,73.000
1.170,13.892,104.000,150.000,231.000
2.918,0.086,234.000,214.000,49.000
5.731,8.131,214.000,74.000,165.000
15.220,10.308,86.000,212.000,104.000
3.129,12.976,127.000,112.000,201.000
-0.320,7.052,239.000,135.000,193.000
-0.017,15.258,39.000,166.000,211.000
11.232,11.622,124.000,128.000,151.000
13.676,18.344,88.000,106.000,74.000
11.985,0.200,186.000,67.000,56.000
12.292,10.260,137.000,199.000,172.000
0.169,6.653,204.000,235.000,204.000
10.834,18.950,96.000,30.000,78.000
0.051,14.022,94.000,245.000,229.000
18.883,6.251,98.000,223.000,49.000
11.216,19.352,133.000,7.000,110.000
7.164,8.810,174.000,93.000,195.000
13.303,-0.160,167.000,57.000,17.000
-0.232,12.825,155.000,231.000,225.000
9.282,0.125,201.000,116.000,46.000
16.626,19.102,6.000,49.000,7.000
2.880,0.340,181.000,214.000,72.000
4.089,5.892,254.000,113.000,175.000
0.851,0.784,220.000,191.000,120.000
8.223,11.825,233.000,3.000,199.000
3.824,18.854,68.000,97.000,189.000
18.833,12.085,34.000,228.000,72.000
17.227,0.272,135.000,89.000,32.000
18.778,4.612,137.000,232.000,36.000
0.308,19.270,51.000,155.000,243.000
13.340,-0.245,137.000,53.000,42.000
11.265,19.233,55.000,12.000,124.000
19.057,13.808,4.000,219.000,166.000
18.855,5.670,61.000,235.000,10.000
5.953,19.375,37.000,60.000,166.000
10.636,3.644,165.000,109.000,94.000
16.020,10.710,58.000,213.000,90.000
13.980,19.251,62.000,78.000,90.000
17.267,14.886,23.000,145.000,151.000
17.325,18.938,38.000,118.000,121.000
8.118,13.260,122.000,1.000,204.000
13.219,19.351,35.000,72.000,122.000
6.749,7.294,218.000,73.000,161.000
-0.277,14.652,27.000,221.000,206.000
10.998,1.239,243.000,14.000,43.000
3.262,0.106,195.000,200.000,41.000
2.859,-0.194,164.000,195.000,89.000
13.630,8.721,117.000,135.000,132.000
13.179,18.644,13.000,75.000,126.000
1.127,-0.091,184.000,216.000,80.000
13.639,8.087,147.000,167.000,134.000
19.233,13.910,34.000,153.000,59.000
18.672,2.035,126.000,197.000,5.000
13.697,18.889,68.000,42.000,19.000
19.079,8.812,12.000,193.000,34.000
10.255,19.014,110.000,25.000,39.000
19.392,13.380,9.000,196.000,118.000
1.891,-0.169,221.000,226.000,39.000
-0.363,8.127,250.000,237.000,211.000
-0.223,15.888,16.000,236.000,198.000
19.161,1.777,80.000,167.000,1.000
7.140,5.935,152.000,164.000,133.000
12.124,-0.211,203.000,131.000,4.000
13.148,19.186,63.000,32.000,29.000
3.996,14.951,74.000,133.000,182.000
4.319,8.281,207.000,137.000,247.000
13.270,19.317,3.000,5.000,54.000
11.045,0.907,210.000,108.000,76.000
8.173,6.817,222.000,11.000,154.000
3.886,7.623,230.000,99.000,253.000
18.968,4.707,116.000,243.000,47.000
8.178,8.319,218.000,15.000,210.000
-0.048,7.802,218.000,180.000,218.000
3.248,0.045,164.000,181.000,80.000
10.928,0.106,219.000,99.000,49.000
11.362,0.300,222.000,45.000,37.000
11.276,1.904,191.000,68.000,81.000
3.742,0.122,252.000,163.000,78.000
18.675,13.183,52.000,191.000,117.000
11.325,13.883,139.000,2.000,50.000
4.855,13.855,149.000,55.000,191.000
12.238,18.025,79.000,19.000,48.000
0.264,18.638,50.000,253.000,200.000
19.021,10.991,31.000,242.000,90.000
13.234,0.074,242.000,108.000,11.000
14.177,12.293,70.000,112.000,105.000
-0.304,18.610,42.000,226.000,219.000
7.847,6.970,229.000,34.000,139.000
2.167,11.731,150.000,175.000,169.000
13.730,19.133,9.000,30.000,37.000
-0.201,18.992,38.000,222.000,196.000
2.180,-0.043,227.000,202.000,16.000
-0.068,13.687,123.000,232.000,137.000
15.269,10.727,89.000,114.000,94.000
-0.366,19.275,85.000,244.000,253.000
12.701,19.187,43.000,13.000,0.000
-0.057,8.108,230.000,194.000,245.000
11.615,0.947,218.000,6.000,23.000
8.349,17.351,99.000,7.000,81.000
14.903,17.205,93.000,67.000,6.000
-0.074,0.814,223.000,201.000,114.000
18.640,4.874,27.000,229.000,25.000
6.034,7.740,216.000,97.000,203.000
1.830,-0.250,206.000,237.000,22.000
7.848,14.666,99.000,54.000,121.000
7.843,6.858,222.000,25.000,172.000
11.237,3.058,232.000,51.000,110.000
15.958,0.129,196.000,105.000,19.000
-0.393,2.806,212.000,231.000,119.000
3.678,15.370,79.000,82.000,215.000
4.184,-0.233,252.000,184.000,95.000
15.602,12.180,73.000,118.000,17.000
2.652,11.227,161.000,101.000,179.000
1.839,2.755,243.000,190.000,135.000
18.706,7.718,38.000,214.000,7.000
-0.036,8.237,219.000,173.000,201.000
3.264,18.928,26.000,137.000,150.000
13.623,3.280,181.000,139.000,60.000
18.613,10.276,67.000,235.000,92.000
14.984,8.852,129.000,191.000,101.000
15.964,3.290,172.000,180.000,62.000
8.177,8.061,178.000,74.000,145.000
18.981,7.795,120.000,251.000,90.000
6.851,19.393,8.000,54.000,154.000
0.149,0.170,186.000,246.000,88.000
13.170,17.330,47.000,70.000,71.000
11.235,-0.129,227.000,118.000,49.000
18.859,2.645,171.000,250.000,45.000
7.801,18.304,31.000,29.000,143.000
14.081,13.765,46.000,120.000,100.000
0.065,7.781,233.000,203.000,196.000
-0.349,12.841,154.000,214.000,203.000
18.782,12.034,20.000,202.000,45.000
-0.124,16.160,100.000,215.000,175.000
6.767,8.752,201.000,67.000,224.000
14.184,17.003,12.000,90.000,66.000
-0.203,19.049,56.000,253.000,203.000
6.680,8.765,178.000,76.000,239.000
16.986,0.632,199.000,195.000,30.000
5.832,7.812,228.000,84.000,244.000
7.924,16.002,69.000,93.000,154.000
-0.206,0.082,183.000,211.000,82.000
17.688,9.393,89.000,215.000,102.000
0.641,18.622,2.000,152.000,228.000
11.321,18.878,103.000,0.000,93.000
11.219,-0.059,184.000,83.000,13.000
8.818,1.306,189.000,28.000,61.000
14.754,18.742,97.000,24.000,62.000
5.187,18.965,16.000,106.000,174.000
-0.295,8.990,196.000,147.000,217.000
16.981,0.705,179.000,165.000,5.000
2.203,0.230,214.000,181.000,79.000
4.177,1.239,212.000,144.000,99.000
10.099,5.842,237.000,3.000,86.000
7.911,8.862,182.000,14.000,221.000
4.067,8.739,226.000,85.000,229.000
0.335,0.600,221.000,244.000,123.000
8.343,16.315,39.000,17.000,185.000
7.715,16.788,57.000,62.000,145.000
8.666,3.953,204.000,62.000,146.000
12.757,8.736,167.000,104.000,164.000
0.221,12.699,190.000,218.000,225.000
7.828,8.378,196.000,53.000,203.000
17.861,4.304,150.000,182.000,55.000
10.321,0.736,206.000,25.000,100.000
0.286,15.707,100.000,189.000,204.000
-0.181,0.347,234.000,235.000,51.000
12.072,-0.049,209.000,51.000,32.000
-0.253,18.981,24.000,172.000,218.000
10.188,1.398,213.000,43.000,83.000
9.217,15.824,77.000,50.000,146.000
1.274,13.077,119.000,165.000,182.000
15.721,19.030,58.000,19.000,68.000
12.602,13.250,123.000,16.000,91.000
0.371,18.942,44.000,219.000,236.000
16.657,19.187,82.000,12.000,25.000
18.812,10.637,67.000,175.000,133.000
0.003,13.259,138.000,210.000,172.000
6.290,7.667,195.000,57.000,199.000
15.006,9.062,145.000,145.000,149.000
0.287,-0.210,177.000,254.000,40.000
0.243,8.222,200.000,190.000,234.000
5.082,17.830,83.000,138.000,220.000
12.817,15.738,143.000,27.000,90.000
0.200,6.369,174.000,199.000,142.000
18.716,4.182,23.000,202.000,2.000
-0.221,6.642,233.000,199.000,190.000
0.278,18.965,36.000,214.000,163.000
0.005,-0.278,171.000,240.000,64.000
18.970,2.359,76.000,164.000,20.000
7.314,2.175,191.000,125.000,98.000
11.985,0.291,200.000,96.000,35.000
4.992,14.288,88.000,129.000,235.000
19.223,11.166,91.000,167.000,104.000
6.927,9.883,179.000,69.000,240.000
-0.068,7.727,203.000,189.000,198.000
7.888,16.769,68.000,65.000,228.000
10.314,8.387,245.000,1.000,214.000
5.286,4.893,238.000,121.000,168.000
15.302,19.339,40.000,9.000,88.000
14.753,17.021,54.000,44.000,109.000
6.718,18.126,38.000,90.000,225.000
8.039,5.397,251.000,20.000,172.000
11.177,10.112,171.000,10.000,216.000
0.264,6.388,239.000,234.000,169.000
-0.323,13.618,118.000,245.000,176.000
0.242,19.201,20.000,236.000,236.000
5.792,18.715,17.000,123.000,217.000
0.051,0.965,217.000,213.000,135.000
19.118,4.929,10.000,201.000,56.000
14.959,-0.389,159.000,153.000,28.000
6.253,18.744,9.000,142.000,156.000
6.670,9.604,185.000,73.000,226.000
2.370,-0.377,194.000,179.000,81.000
18.933,-0.175,134.000,180.000,1.000
4.845,12.908,115.000,110.000,227.000
14.097,1.750,153.000,129.000,51.000
0.321,6.166,235.000,254.000,230.000
13.369,18.714,16.000,65.000,145.000
0.103,-0.395,223.000,221.000,124.000
0.371,13.655,97.000,240.000,164.000
10.999,8.396,203.000,67.000,174.000
10.234,10.856,155.000,10.000,246.000
1.031,14.271,97.000,175.000,250.000
14.400,14.388,121.000,36.000,172.000
6.771,18.958,34.000,128.000,184.000
8.012,18.245,34.000,67.000,235.000
9.660,10.740,113.000,7.000,249.000
18.744,8.716,38.000,146.000,92.000
5.714,4.356,229.000,141.000,172.000
15.081,2.941,134.000,133.000,76.000
18.806,4.302,83.000,224.000,20.000
14.709,16.207,89.000,17.000,184.000
-0.293,7.253,210.000,240.000,215.000
4.673,-0.174,237.000,200.000,33.000
18.614,9.627,62.000,157.000,148.000
1.053,14.352,118.000,188.000,253.000
9.021,11.110,156.000,40.000,240.000
12.990,-0.168,175.000,101.000,13.000
16.811,2.244,101.000,124.000,14.000
3.932,-0.105,224.000,230.000,41.000
11.865,3.093,154.000,156.000,77.000
3.921,-0.190,248.000,214.000,73.000
-0.224,9.371,162.000,235.000,212.000
7.652,6.088,208.000,125.000,135.000
11.756,0.363,181.000,67.000,58.000
18.794,3.980,131.000,196.000,27.000
19.037,7.800,27.000,193.000,45.000
9.720,10.811,174.000,25.000,225.000
5.028,6.283,164.000,144.000,150.000
17.049,6.677,112.000,184.000,89.000
15.902,19.386,100.000,20.000,145.000
7.318,18.978,14.000,149.000,163.000
12.611,4.127,134.000,123.000,72.000
0.337,18.610,37.000,242.000,167.000
0.867,12.226,140.000,201.000,207.000
17.885,9.378,91.000,132.000,64.000
13.378,18.924,52.000,76.000,146.000
19.056,1.277,137.000,241.000,34.000
4.283,16.009,75.000,173.000,244.000
0.188,14.083,94.000,223.000,210.000
9.282,6.823,174.000,27.000,117.000
11.328,-0.125,183.000,57.000,11.000
18.708,9.011,35.000,153.000,37.000
9.324,14.804,100.000,83.000,211.000
-0.351,18.875,23.000,248.000,174.000
18.796,12.396,9.000,108.000,40.000
19.005,11.397,8.000,102.000,14.000
19.294,3.760,55.000,178.000,104.000
11.771,13.288,112.000,46.000,115.000
5.287,19.280,3.000,186.000,174.000
14.670,6.250,80.000,112.000,65.000
0.719,2.362,181.000,213.000,102.000
19.212,2.010,47.000,226.000,33.000
14.315,18.884,28.000,19.000,196.000
1.029,7.987,228.000,165.000,241.000
4.921,19.252,4.000,180.000,232.000
1.803,9.047,176.000,169.000,196.000
7.373,12.967,75.000,150.000,131.000
1.313,14.959,91.000,194.000,139.000
2.699,5.960,214.000,139.000,200.000
18.798,13.334,17.000,106.000,34.000
11.214,12.963,104.000,78.000,183.000
0.378,10.094,154.000,178.000,247.000
11.370,0.262,161.000,34.000,23.000
18.732,18.058,4.000,12.000,73.000
4.169,16.380,86.000,167.000,212.000
8.845,11.336,132.000,62.000,248.000
5.627,-0.325,254.000,82.000,75.000
16.101,18.684,95.000,2.000,63.000
19.114,2.103,42.000,241.000,41.000
19.371,6.985,5.000,185.000,45.000
6.187,14.608,122.000,142.000,162.000
6.141,0.061,223.000,108.000,62.000
18.922,11.958,73.000,90.000,21.000
0.166,-0.036,243.000,206.000,11.000
-0.366,18.032,111.000,248.000,123.000
7.982,7.011,216.000,55.000,167.000
14.695,7.224,70.000,130.000,90.000
5.674,18.654,12.000,188.000,172.000
8.320,11.379,151.000,94.000,183.000
15.398,7.073,78.000,141.000,97.000
1.812,6.211,227.000,142.000,143.000
13.348,-0.358,155.000,201.000,21.000
11.122,14.992,89.000,77.000,200.000
6.678,7.330,248.000,70.000,220.000
11.763,1.179,146.000,143.000,60.000
18.613,13.610,24.000,80.000,88.000
0.064,13.941,134.000,234.000,188.000
10.862,8.119,156.000,68.000,129.000
19.378,0.064,56.000,213.000,55.000
11.237,0.289,148.000,47.000,15.000
18.904,5.847,29.000,164.000,15.000
12.927,0.088,171.000,192.000,41.000
9.102,0.689,179.000,20.000,22.000
14.686,15.044,79.000,73.000,104.000
2.349,18.885,68.000,213.000,196.000
11.367,15.629,88.000,46.000,205.000
1.190,2.747,231.000,151.000,130.000
4.055,7.250,244.000,63.000,181.000
-0.268,12.680,164.000,243.000,118.000
8.822,0.942,165.000,29.000,50.000
-0.234,3.253,254.000,158.000,150.000
0.198,16.989,111.000,220.000,183.000
-0.112,10.813,200.000,248.000,216.000
13.646,7.255,159.000,190.000,87.000
3.695,18.193,83.000,174.000,135.000
18.929,4.696,27.000,202.000,14.000
5.173,11.839,149.000,171.000,117.000
17.959,13.102,89.000,96.000,89.000
1.244,18.950,3.000,215.000,133.000
9.384,19.121,71.000,129.000,214.000
6.229,8.775,178.000,132.000,198.000
-0.264,4.769,236.000,153.000,181.000
17.171,19.328,62.000,10.000,143.000
6.321,4.360,218.000,78.000,149.000
19.004,5.152,37.000,214.000,40.000
10.079,0.210,220.000,44.000,37.000
1.152,15.957,93.000,194.000,114.000
12.325,18.156,68.000,43.000,237.000
12.360,4.966,198.000,164.000,63.000
9.378,19.120,21.000,109.000,248.000
2.072,3.249,236.000,48.000,221.000
17.051,4.878,148.000,230.000,88.000
0.146,11.176,166.000,212.000,219.000
19.292,1.375,24.000,210.000,49.000
18.730,12.859,61.000,68.000,22.000
2.672,15.132,107.000,209.000,252.000
10.638,-0.092,168.000,100.000,21.000
19.297,-0.241,70.000,235.000,51.000
2.358,16.299,72.000,248.000,250.000
18.788,14.839,80.000,51.000,82.000
11.773,8.317,184.000,216.000,78.000
13.320,-0.025,129.000,161.000,19.000
9.783,-0.066,254.000,102.000,16.000
17.886,0.109,66.000,154.000,21.000
10.919,16.701,156.000,39.000,239.000
12.694,8.259,130.000,250.000,109.000
9.915,-0.198,242.000,150.000,8.000
2.120,3.238,206.000,59.000,222.000
18.962,18.641,5.000,43.000,96.000
3.741,9.022,157.000,139.000,204.000
-0.395,18.979,25.000,192.000,124.000
19.296,1.392,8.000,231.000,75.000
-0.337,8.038,217.000,162.000,238.000
18.315,11.612,70.000,139.000,71.000
6.016,6.669,223.000,165.000,179.000
3.247,14.807,112.000,194.000,241.000
11.066,-0.256,142.000,113.000,13.000
0.133,15.758,110.000,219.000,170.000
-0.247,4.070,253.000,124.000,250.000
11.181,17.742,94.000,83.000,228.000
10.064,-0.169,246.000,99.000,25.000
19.292,13.844,123.000,3.000,33.000
18.124,5.986,67.000,181.000,109.000
19.106,14.064,98.000,38.000,25.000
9.931,18.281,41.000,105.000,234.000
0.866,7.744,177.000,105.000,243.000
12.174,-0.204,165.000,128.000,1.000
0.347,8.655,222.000,204.000,247.000
10.163,8.165,243.000,186.000,109.000
18.990,5.225,83.000,215.000,99.000
18.649,-0.126,62.000,221.000,29.000
13.633,19.392,58.000,36.000,157.000
-0.177,8.068,218.000,165.000,250.000
5.814,19.365,59.000,134.000,246.000
18.015,14.862,157.000,4.000,88.000
4.959,0.087,218.000,53.000,69.000
18.675,13.080,46.000,51.000,44.000
12.699,19.107,100.000,3.000,196.000
10.204,7.355,254.000,243.000,69.000
12.963,-0.139,151.000,141.000,18.000
1.855,0.304,196.000,41.000,185.000
-0.337,19.064,7.000,240.000,185.000
11.894,10.048,181.000,178.000,89.000
6.890,18.773,68.000,124.000,174.000
14.790,17.102,104.000,45.000,125.000
8.113,11.079,178.000,173.000,146.000
18.082,3.970,110.000,204.000,55.000
18.748,12.748,89.000,76.000,49.000
13.375,7.822,173.000,207.000,78.000
1.696,8.226,206.000,146.000,212.000
18.755,3.327,24.000,198.000,71.000
3.148,18.636,63.000,166.000,189.000
0.277,5.960,154.000,98.000,250.000
2.265,0.187,252.000,65.000,180.000
0.031,15.173,87.000,192.000,250.000
10.709,18.890,85.000,38.000,203.000
17.656,5.285,86.000,197.000,66.000
19.249,12.860,56.000,90.000,25.000
17.707,-0.090,81.000,205.000,19.000
19.220,5.900,51.000,175.000,29.000
9.733,-0.262,174.000,39.000,15.000
11.956,19.368,34.000,17.000,192.000
0.070,19.095,19.000,202.000,237.000
11.153,18.786,81.000,18.000,239.000
8.029,12.058,131.000,128.000,186.000
17.730,13.669,129.000,53.000,52.000
18.781,7.389,38.000,127.000,24.000
-0.347,19.106,29.000,208.000,206.000
10.316,1.755,234.000,138.000,27.000
9.068,-0.339,243.000,31.000,6.000
7.359,19.249,30.000,109.000,229.000
13.071,17.809,67.000,63.000,171.000
7.384,14.394,98.000,91.000,210.000
2.335,-0.054,187.000,26.000,144.000
13.809,11.830,88.000,96.000,130.000
17.315,17.681,83.000,53.000,133.000
4.227,7.862,173.000,114.000,221.000
19.101,12.688,49.000,56.000,64.000
5.226,-0.007,254.000,0.000,68.000
18.141,5.764,56.000,144.000,90.000
12.923,9.155,102.000,102.000,85.000
12.931,0.149,223.000,197.000,2.000
4.282,11.683,122.000,118.000,216.000
11.140,8.310,127.000,154.000,131.000
9.605,6.255,213.000,225.000,144.000
9.834,0.084,220.000,100.000,26.000
11.647,18.613,72.000,37.000,182.000
5.887,0.387,239.000,80.000,41.000
19.366,14.159,9.000,34.000,80.000
11.250,6.068,251.000,230.000,93.000
18.819,6.705,34.000,119.000,76.000
3.118,7.139,230.000,149.000,192.000
0.035,5.066,230.000,97.000,181.000
-0.275,19.258,31.000,232.000,185.000
0.113,-0.199,225.000,33.000,174.000
6.259,-0.112,226.000,1.000,43.000
4.359,8.153,233.000,162.000,207.000
16.230,-0.367,168.000,123.000,15.000
7.314,15.180,134.000,39.000,226.000
15.703,3.966,155.000,180.000,43.000
7.883,-0.153,248.000,86.000,40.000
12.771,10.317,100.000,178.000,136.000
5.665,-0.136,234.000,73.000,47.000
18.213,0.364,155.000,250.000,7.000
14.177,0.986,234.000,207.000,35.000
7.998,5.947,160.000,78.000,72.000
6.846,19.044,5.000,60.000,218.000
-0.167,12.388,139.000,248.000,237.000
13.681,16.089,124.000,46.000,145.000
5.996,2.719,199.000,88.000,85.000
18.710,0.299,148.000,218.000,42.000
0.283,3.746,213.000,13.000,215.000
3.675,7.859,205.000,139.000,155.000
13.851,0.792,205.000,227.000,39.000
11.776,6.227,145.000,113.000,28.000
-0.266,7.858,236.000,105.000,244.000
18.875,7.623,92.000,145.000,67.000
0.007,17.872,60.000,176.000,240.000
14.732,13.018,62.000,109.000,125.000
7.391,-0.187,250.000,82.000,34.000
6.211,9.790,238.000,206.000,137.000
19.169,15.197,39.000,43.000,28.000
5.931,-0.130,147.000,43.000,32.000
-0.050,5.384,249.000,114.000,214.000
14.054,0.131,237.000,181.000,12.000
11.251,7.092,177.000,178.000,106.000
2.351,0.310,227.000,71.000,107.000
15.773,-0.340,181.000,187.000,3.000
7.864,-0.196,193.000,89.000,6.000
0.360,8.037,245.000,132.000,244.000
7.159,11.302,196.000,204.000,150.000
3.115,-0.033,216.000,63.000,83.000
0.368,18.803,12.000,232.000,129.000
12.363,6.951,190.000,228.000,84.000
9.794,0.044,242.000,137.000,15.000
18.685,7.246,110.000,168.000,58.000
-0.014,4.922,241.000,67.000,201.000
5.971,19.197,53.000,135.000,250.000
0.295,0.877,236.000,27.000,173.000
7.986,16.913,147.000,65.000,216.000
7.176,16.746,100.000,128.000,185.000
0.085,19.090,77.000,250.000,165.000
7.046,2.978,235.000,110.000,98.000
19.331,6.677,78.000,248.000,86.000
6.220,9.267,210.000,151.000,150.000
19.338,16.247,0.000,69.000,85.000
7.028,9.225,239.000,224.000,182.000
9.654,16.365,121.000,119.000,164.000
13.851,11.813,104.000,149.000,125.000
0.231,18.791,40.000,199.000,180.000
17.397,14.861,86.000,89.000,89.000
17.913,-0.142,175.000,252.000,47.000
18.839,5.817,56.000,212.000,8.000
6.784,10.862,168.000,157.000,160.000
3.335,4.678,190.000,111.000,157.000
12.745,16.836,66.000,118.000,142.000
8.342,18.774,144.000,59.000,252.000
17.632,18.867,53.000,9.000,135.000
9.683,16.603,120.000,94.000,180.000
18.692,6.078,50.000,235.000,11.000
18.724,17.883,23.000,26.000,40.000
13.059,0.942,199.000,203.000,66.000
13.930,0.177,203.000,210.000,68.000
0.147,10.651,232.000,171.000,220.000
8.608,0.109,210.000,141.000,50.000
14.756,0.253,152.000,167.000,3.000
-0.235,14.047,154.000,217.000,237.000
7.916,18.142,134.000,79.000,198.000
8.847,-0.155,167.000,121.000,27.000
0.171,6.088,231.000,80.000,247.000
1.165,14.186,161.000,183.000,170.000
4.921,-0.235,193.000,26.000,24.000
-0.271,18.616,99.000,211.000,229.000
15.146,11.608,44.000,141.000,111.000
6.648,19.350,87.000,118.000,233.000
7.360,19.217,34.000,140.000,225.000
6.801,11.313,170.000,148.000,176.000
7.387,19.366,101.000,117.000,246.000
