xRGB,yRGB,R,G,B
0.126,0.951,75.000,117.000,170.000
0.659,3.030,65.000,172.000,177.000
0.108,15.051,64.000,184.000,40.000
18.758,5.925,54.000,61.000,254.000
3.664,11.937,206.000,153.000,192.000
18.627,2.386,50.000,74.000,190.000
11.827,13.754,166.000,66.000,32.000
13.914,12.900,214.000,66.000,198.000
18.033,9.671,132.000,218.000,82.000
16.370,13.807,193.000,246.000,171.000
3.020,18.264,27.000,135.000,40.000
19.026,2.614,211.000,128.000,60.000
16.398,17.343,47.000,121.000,156.000
15.864,16.823,120.000,231.000,21.000
2.124,3.972,177.000,27.000,191.000
11.869,5.765,112.000,3.000,254.000
12.371,12.263,230.000,13.000,171.000
19.233,12.060,79.000,128.000,3.000
13.674,1.019,254.000,206.000,207.000
2.713,6.147,204.000,39.000,161.000
18.188,15.844,85.000,108.000,44.000
3.369,13.877,190.000,204.000,65.000
3.338,9.155,165.000,70.000,71.000
11.851,9.397,62.000,37.000,6.000
15.611,8.620,119.000,118.000,208.000
14.026,11.273,55.000,146.000,99.000
0.817,10.758,211.000,253.000,237.000
19.248,9.147,83.000,187.000,91.000
10.320,16.747,78.000,200.000,151.000
7.651,17.364,165.000,117.000,182.000
7.889,6.757,92.000,239.000,39.000
11.187,2.355,118.000,151.000,215.000
10.941,8.192,25.000,14.000,65.000
14.906,11.089,68.000,180.000,143.000
1.028,10.147,222.000,146.000,25.000
9.716,15.174,104.000,65.000,252.000
0.182,13.221,128.000,175.000,1.000
11.862,6.125,46.000,19.000,8.000
7.688,12.140,17.000,126.000,244.000
18.952,11.713,100.000,253.000,223.000
11.127,12.047,172.000,142.000,81.000
7.935,0.967,52.000,202.000,110.000
11.727,8.159,254.000,89.000,241.000
16.795,9.783,168.000,158.000,43.000
4.236,10.711,17.000,168.000,104.000
5.982,5.626,86.000,172.000,133.000
11.232,6.945,199.000,45.000,170.000
17.977,8.019,107.000,193.000,172.000
0.728,6.840,40.000,43.000,148.000
11.279,15.097,25.000,161.000,181.000
3.762,3.049,111.000,139.000,228.000
17.128,9.142,157.000,7.000,110.000
7.656,16.649,177.000,31.000,220.000
13.777,11.355,93.000,68.000,213.000
7.934,7.974,36.000,139.000,9.000
8.327,15.903,191.000,198.000,68.000
8.232,0.398,40.000,82.000,216.000
10.311,6.267,37.000,7.000,41.000
0.262,5.813,110.000,19.000,49.000
6.371,18.069,13.000,50.000,120.000
6.372,0.262,117.000,126.000,50.000
6.769,3.910,212.000,1.000,86.000
9.671,5.606,103.000,21.000,141.000
13.809,13.097,18.000,31.000,254.000
8.680,11.982,19.000,215.000,92.000
6.994,2.858,216.000,136.000,111.000
7.173,6.939,249.000,220.000,145.000
16.851,15.131,236.000,191.000,218.000
5.077,6.132,118.000,224.000,23.000
17.872,1.049,5.000,138.000,32.000
3.936,2.056,118.000,250.000,126.000
10.246,15.122,168.000,153.000,185.000
9.135,12.126,110.000,153.000,124.000
5.244,12.643,231.000,119.000,97.000
10.772,11.197,94.000,174.000,61.000
11.904,4.631,169.000,245.000,85.000
2.756,14.800,249.000,194.000,136.000
3.791,14.311,219.000,112.000,26.000
6.161,13.311,27.000,251.000,23.000
1.622,15.991,87.000,234.000,203.000
13.998,2.919,173.000,15.000,170.000
4.735,0.868,242.000,155.000,199.000
1.813,2.025,206.000,225.000,72.000
17.812,1.652,24.000,189.000,186.000
5.216,10.394,235.000,175.000,69.000
19.126,0.334,153.000,49.000,180.000
9.738,10.267,71.000,155.000,112.000
7.633,18.863,187.000,158.000,163.000
15.084,19.074,136.000,201.000,239.000
12.953,16.745,104.000,23.000,128.000
10.847,2.825,182.000,70.000,151.000
8.303,10.736,37.000,62.000,53.000
7.652,19.169,109.000,213.000,169.000
-0.359,1.213,52.000,25.000,141.000
1.386,2.056,165.000,146.000,75.000
19.024,6.757,190.000,57.000,187.000
2.237,6.141,68.000,235.000,113.000
14.863,15.351,190.000,120.000,177.000
10.037,11.218,147.000,128.000,110.000
16.786,4.025,78.000,101.000,2.000
14.982,1.055,162.000,245.000,132.000
6.388,2.783,41.000,26.000,161.000
17.966,1.337,109.000,226.000,193.000
4.371,3.046,215.000,147.000,143.000
8.339,5.300,107.000,212.000,145.000
18.319,3.336,231.000,26.000,244.000
6.647,5.916,242.000,223.000,106.000
1.686,-0.258,108.000,195.000,215.000
15.967,7.612,167.000,189.000,144.000
10.959,6.969,10.000,42.000,100.000
1.274,8.064,62.000,123.000,242.000
13.844,10.215,163.000,159.000,45.000
14.660,2.740,126.000,47.000,240.000
1.927,10.045,98.000,69.000,11.000
6.145,4.116,245.000,34.000,225.000
2.808,18.334,15.000,234.000,88.000
10.955,2.240,88.000,125.000,235.000
1.682,3.871,35.000,224.000,185.000
9.248,14.245,30.000,141.000,166.000
5.879,15.714,156.000,86.000,95.000
14.313,10.882,25.000,116.000,246.000
14.608,2.267,61.000,160.000,79.000
16.013,13.172,245.000,2.000,98.000
19.244,19.262,31.000,190.000,252.000
-0.365,9.693,15.000,68.000,116.000
0.031,6.318,182.000,216.000,224.000
2.229,19.033,213.000,31.000,16.000
4.625,17.952,12.000,129.000,20.000
7.819,0.922,174.000,235.000,179.000
6.155,11.222,241.000,11.000,16.000
-0.114,4.026,182.000,186.000,165.000
19.314,11.939,202.000,6.000,247.000
8.163,14.243,56.000,132.000,231.000
18.646,4.263,97.000,54.000,75.000
9.212,12.738,185.000,246.000,202.000
13.768,4.019,38.000,203.000,215.000
18.222,8.906,104.000,207.000,249.000
6.144,7.644,23.000,42.000,110.000
7.965,-0.026,185.000,134.000,209.000
6.962,16.343,225.000,181.000,69.000
8.645,16.643,104.000,149.000,169.000
5.658,12.124,198.000,96.000,108.000
11.960,3.862,97.000,190.000,79.000
5.963,16.916,33.000,106.000,26.000
19.243,19.379,188.000,21.000,191.000
2.343,6.901,51.000,55.000,96.000
12.827,5.143,79.000,179.000,85.000
9.812,15.186,96.000,142.000,13.000
3.110,2.676,219.000,147.000,203.000
8.240,8.944,110.000,159.000,59.000
2.650,8.963,37.000,13.000,254.000
18.133,10.773,80.000,9.000,143.000
-0.336,4.943,189.000,206.000,166.000
2.867,16.698,199.000,10.000,17.000
11.070,19.127,115.000,77.000,180.000
8.210,2.876,209.000,218.000,20.000
0.967,8.983,144.000,160.000,51.000
17.847,4.225,19.000,63.000,79.000
18.120,6.216,181.000,207.000,153.000
4.777,14.063,151.000,90.000,111.000
3.037,6.987,121.000,119.000,114.000
3.935,8.387,117.000,147.000,233.000
14.818,19.395,195.000,218.000,146.000
10.650,1.916,219.000,140.000,10.000
17.298,0.033,83.000,221.000,13.000
12.766,10.007,75.000,186.000,201.000
6.392,11.958,100.000,140.000,141.000
17.726,18.904,116.000,183.000,182.000
5.175,6.010,85.000,194.000,35.000
5.127,3.001,1.000,186.000,113.000
9.854,4.982,5.000,6.000,144.000
5.661,15.154,98.000,186.000,132.000
5.019,7.881,230.000,46.000,57.000
5.775,11.147,254.000,77.000,89.000
16.014,11.780,177.000,212.000,243.000
16.679,5.620,117.000,232.000,166.000
4.016,7.653,189.000,110.000,41.000
18.393,12.951,6.000,220.000,166.000
13.259,4.388,111.000,163.000,222.000
-0.041,0.074,3.000,212.000,248.000
0.098,4.166,48.000,235.000,184.000
12.102,13.156,61.000,95.000,191.000
3.185,2.692,174.000,234.000,31.000
9.785,0.996,22.000,236.000,87.000
4.108,5.704,54.000,231.000,33.000
15.644,13.627,84.000,237.000,73.000
4.337,1.132,45.000,148.000,178.000
19.387,14.950,191.000,1.000,43.000
14.228,9.722,218.000,75.000,66.000
16.890,10.966,129.000,78.000,191.000
0.990,10.395,223.000,78.000,3.000
11.103,2.655,128.000,15.000,47.000
0.910,7.124,83.000,79.000,211.000
17.204,13.086,207.000,54.000,227.000
12.210,16.896,170.000,218.000,170.000
5.069,7.730,104.000,81.000,176.000
0.230,12.747,252.000,204.000,251.000
5.186,13.173,125.000,171.000,77.000
15.926,6.809,22.000,152.000,165.000
8.046,9.921,157.000,211.000,101.000
0.183,15.257,142.000,28.000,12.000
11.918,12.010,71.000,4.000,115.000
5.869,3.091,23.000,191.000,155.000
2.069,7.980,28.000,86.000,177.000
15.834,10.070,123.000,231.000,200.000
10.664,15.930,174.000,243.000,32.000
4.804,17.970,80.000,64.000,227.000
12.874,6.952,8.000,5.000,146.000
9.347,9.741,25.000,251.000,29.000
3.688,16.284,83.000,136.000,47.000
11.760,10.393,20.000,250.000,79.000
12.858,2.993,48.000,123.000,38.000
7.683,16.908,122.000,231.000,65.000
11.796,16.727,204.000,212.000,114.000
15.376,9.396,158.000,201.000,140.000
12.902,3.675,250.000,88.000,169.000
11.012,19.222,6.000,39.000,33.000
4.395,11.883,34.000,138.000,235.000
0.154,3.305,80.000,77.000,75.000
17.681,13.028,54.000,177.000,201.000
15.315,17.128,50.000,103.000,244.000
10.148,16.371,207.000,69.000,126.000
12.031,15.795,138.000,237.000,122.000
19.227,0.975,205.000,227.000,85.000
9.034,1.757,222.000,2.000,131.000
18.601,9.092,175.000,181.000,92.000
12.793,8.709,141.000,189.000,173.000
2.306,0.019,116.000,76.000,59.000
0.213,7.610,120.000,4.000,250.000
4.271,15.374,227.000,10.000,207.000
5.231,9.152,145.000,182.000,64.000
7.326,19.343,3.000,150.000,224.000
14.677,8.375,209.000,43.000,170.000
16.851,17.630,96.000,57.000,142.000
4.239,4.255,188.000,25.000,171.000
0.008,6.766,159.000,147.000,52.000
10.097,8.922,65.000,7.000,176.000
6.336,8.319,86.000,44.000,102.000
13.670,15.104,203.000,201.000,112.000
8.702,5.760,114.000,122.000,135.000
15.973,12.601,247.000,220.000,245.000
18.186,6.125,144.000,153.000,20.000
18.988,13.158,228.000,178.000,248.000
9.231,12.175,129.000,38.000,210.000
6.639,16.307,37.000,162.000,103.000
-0.317,15.760,156.000,10.000,2.000
6.265,1.669,199.000,202.000,137.000
6.776,12.848,23.000,182.000,169.000
18.815,19.300,172.000,168.000,252.000
16.720,4.793,181.000,194.000,199.000
14.625,6.990,88.000,185.000,250.000
9.967,12.946,95.000,235.000,158.000
1.191,12.610,46.000,137.000,175.000
8.188,2.756,20.000,47.000,51.000
11.745,6.855,194.000,117.000,188.000
5.252,14.601,50.000,223.000,170.000
3.611,18.034,243.000,142.000,49.000
10.713,4.697,191.000,10.000,82.000
12.872,9.622,98.000,121.000,135.000
1.126,17.856,213.000,177.000,104.000
16.391,8.128,167.000,71.000,167.000
6.193,2.354,237.000,115.000,142.000
-0.349,7.296,231.000,13.000,183.000
11.025,16.990,149.000,128.000,200.000
7.096,17.971,220.000,248.000,248.000
-0.150,15.718,34.000,13.000,253.000
1.350,-0.194,111.000,45.000,252.000
3.896,0.819,131.000,186.000,101.000
7.195,5.271,88.000,243.000,109.000
5.854,1.925,136.000,154.000,180.000
10.085,4.611,129.000,250.000,242.000
9.668,11.162,31.000,147.000,86.000
16.276,1.383,45.000,223.000,235.000
9.281,2.627,6.000,121.000,134.000
9.158,16.284,33.000,14.000,29.000
11.821,10.783,65.000,217.000,73.000
1.924,18.225,233.000,66.000,5.000
2.348,18.888,248.000,160.000,61.000
16.622,12.748,147.000,183.000,22.000
19.393,9.320,114.000,86.000,222.000
7.155,18.187,138.000,137.000,108.000
4.805,2.633,213.000,198.000,41.000
10.688,14.653,20.000,186.000,98.000
10.633,16.096,250.000,248.000,129.000
7.179,11.301,247.000,39.000,165.000
15.954,12.984,202.000,72.000,51.000
15.119,6.848,34.000,147.000,246.000
13.684,0.644,56.000,223.000,25.000
2.902,5.183,169.000,175.000,118.000
15.348,11.783,199.000,214.000,199.000
-0.110,17.246,192.000,209.000,168.000
3.978,6.632,242.000,5.000,176.000
16.270,13.702,120.000,79.000,122.000
3.964,16.095,117.000,85.000,105.000
4.313,14.028,55.000,195.000,80.000
8.603,2.818,64.000,12.000,34.000
11.916,3.245,57.000,188.000,89.000
1.655,3.776,100.000,50.000,236.000
16.949,2.628,249.000,111.000,207.000
8.818,5.899,239.000,196.000,79.000
16.125,3.362,223.000,159.000,192.000
8.721,13.083,128.000,247.000,126.000
8.638,1.302,97.000,163.000,103.000
